Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Scott Blewett",,5,5,,4.72579,21,16,,,85.7,385,94,48,45,11,36,0,4,63,6.6161,3.78063,1.75,1.15519,0.163636,0.0935065,0.0701298639178276,0.272464,1.51692,0.306273,0.715532,,,4.85364,0.561244,0.807887,999,,,,"16427"
"Brandon Eisert","TOR",4,3,,3.8756,48,1,,,62.7,266,59,29,27,7,21,0,2,59,8.4689,3.01435,2.80952,1.00478,0.221805,0.0789474,0.1428571492433548,0.242798,1.27592,0.293785,0.726496,,,3.9249,0.557029,0.517082,999,,,,"sa3014798"
"Tommy Mace","CLE",4,6,,4.68039,19,13,,,92.3,409,95,51,48,10,40,0,4,61,5.948,3.90032,1.525,0.975081,0.149144,0.0977995,0.05134473741054535,0.260274,1.46262,0.289116,0.694215,,,4.77183,0.555628,0.639623,999,,,,"sa3018140"
"Kevin Kelly","TBR",4,3,,3.5545,52,0,,,63.3,264,55,27,25,5,17,1,7,57,8.10427,2.41706,3.35294,0.7109,0.215909,0.0643939,0.1515151560306549,0.229167,1.13744,0.280899,0.692308,,,3.61839,0.550496,0.604539,999,,,,"25679"
"Wil Jensen","SFG",4,4,,4.40402,26,9,,,79.7,346,82,42,39,10,29,0,2,63,7.11418,3.27478,2.17241,1.12923,0.182081,0.083815,0.09826589375734329,0.260317,1.39272,0.297521,0.71134,,,4.4721,0.550187,0.612327,999,,,,"sa3014786"
"Antonio Velez",,4,5,,4.34846,23,9,,,68.3,292,72,35,33,9,17,0,3,48,6.32504,2.24012,2.82353,1.18594,0.164384,0.0582192,0.10616438090801239,0.264706,1.30307,0.293023,0.706806,,,4.44098,0.548376,0.63725,999,,,,"sa3014850"
"Bryan Mata","BOS",5,6,,5.07328,25,20,,,88.7,406,86,53,50,10,52,0,8,82,8.32018,5.27621,1.57692,1.01466,0.20197,0.128079,0.07389162480831146,0.248555,1.55581,0.299213,0.685484,,,4.90104,0.548112,0.653902,999,,,,"sa917784"
"Nick Bennett","MIL",4,6,,4.61538,24,11,,,78,344,76,43,40,10,32,0,8,65,7.5,3.69231,2.03125,1.15385,0.188953,0.0930233,0.09593023359775543,0.25,1.38462,0.28821,0.691489,,,4.7935,0.547446,0.648082,999,,,,"sa3011410"
"Kent Emanuel",,4,5,,4.6988,18,10,,,74.7,326,85,42,39,11,19,0,4,49,5.90361,2.28916,2.57895,1.3253,0.150307,0.0582822,0.0920245386660099,0.280528,1.39224,0.304527,0.699774,,,4.78114,0.54728,0.628945,999,,,,"15849"
"Casey Legumina","CIN",2,3,,4.92063,31,7,,,56.7,249,58,33,31,8,23,0,2,52,8.25397,3.65079,2.26087,1.26984,0.208835,0.0923695,0.11646587401628494,0.258929,1.42857,0.304878,0.687679,,,4.57779,0.547189,0.330643,999,,,,"25921"
"Garrett Davila",,5,6,,5.02738,24,15,,,91.3,410,95,55,51,12,41,0,7,68,6.70318,4.04162,1.65854,1.18291,0.165854,0.1,0.06585366278886795,0.262431,1.48959,0.294326,0.67953,,,5.05132,0.546477,0.324765,999,,,,"sa875052"
"Luis Quinones","TOR",4,5,,4.67532,25,13,,,77,341,70,43,40,10,40,0,5,74,8.64935,4.67532,1.85,1.16883,0.217009,0.117302,0.0997067466378212,0.236486,1.42857,0.283019,0.697917,,,4.77452,0.544679,0.461278,999,,,,"sa1170867"
"Mason Fluharty","TOR",5,3,,3.73206,50,0,,,62.7,266,56,28,26,6,23,3,3,59,8.4689,3.30144,2.56522,0.861244,0.221805,0.0864662,0.13533835113048553,0.233333,1.25997,0.285714,0.72238,,,3.8611,0.540971,0.55971,999,,,,"sa3020261"
"Jack Perkins",,3,5,,5.01992,24,13,,,75.3,335,80,45,42,10,30,0,5,55,6.5737,3.58566,1.83333,1.19522,0.164179,0.0895522,0.0746268630027771,0.266667,1.46082,0.297872,0.677083,,,4.91507,0.540054,0.336134,999,,,,"sa3007713"
"Connor Overton","CIN",2,4,,5.26237,22,9,,,66.7,292,72,42,39,11,22,0,3,54,7.28636,2.96852,2.45455,1.48426,0.184932,0.0753425,0.10958903282880783,0.269663,1.4093,0.30198,0.661578,,,4.90422,0.539624,0.218226,999,,,,"18376"
"Will Ethridge",,4,5,,5.39765,20,15,,,76.7,346,85,49,46,10,30,0,7,47,5.51499,3.52021,1.56667,1.1734,0.135838,0.0867052,0.049132950603961945,0.275081,1.49935,0.297619,0.653465,,,5.1716,0.538605,0.703283,999,,,,"sa3011337"
"Doug Nikhazy","CLE",5,5,,4.59574,24,20,,,94,428,85,51,48,10,63,0,4,91,8.71277,6.03191,1.44444,0.957447,0.212617,0.147196,0.06542055308818817,0.235457,1.57447,0.288462,0.723881,,,4.84015,0.536533,0.787038,999,,,,"sa3018110"
"Patrick Halligan","ATL",5,5,,4.387,26,8,,,67.7,295,71,35,33,8,23,0,3,49,6.51403,3.05761,2.13043,1.06352,0.166102,0.0779661,0.08813559263944626,0.263941,1.38848,0.29717,0.71256,,,4.49581,0.536389,0.75207,999,,,,"sa3017319"
"Hagen Danner","TOR",2,2,,3.78585,45,1,,,52.3,219,47,24,22,6,17,0,2,53,9.12046,2.92543,3.11765,1.0325,0.242009,0.0776256,0.16438356041908264,0.235,1.22371,0.29078,0.719424,,,3.80953,0.534372,0.453779,999,,,,"22116"
"Jordi Martinez","PHI",2,3,,4.62279,37,5,,,62.3,270,62,34,32,7,25,0,1,49,7.07865,3.61156,1.96,1.01124,0.181481,0.0925926,0.08888889104127884,0.254098,1.39647,0.292553,0.686529,,,4.39469,0.5324,0.330669,999,,,,"sa3006141"
"Merrill Kelly","ARI",6,7,,4.61947,20,20,,,113,495,121,62,58,19,41,1,2,90,7.16814,3.26549,2.19512,1.51327,0.181818,0.0828283,0.09898990392684937,0.267699,1.43363,0.297376,0.738552,,,4.98955,0.532149,1.18468,999,,,,"11156"
"Blas Castano","SEA",5,6,,4.29109,22,13,,,79.7,347,78,41,38,9,27,0,9,58,6.54956,3.04893,2.14815,1.01631,0.167147,0.0778098,0.08933718502521515,0.250804,1.31744,0.282787,0.692641,,,4.62267,0.528355,0.734626,999,,,,"sa3006617"
"Alex Wood",,4,5,,4.94253,19,14,,,78.3,348,83,46,43,11,28,1,8,70,8.04598,3.21839,2.5,1.26437,0.201149,0.0804598,0.12068964540958405,0.266026,1.41762,0.311688,0.679916,,,4.67266,0.528253,0.291652,999,,,,"13781"
"Garrett Schoenle","CHW",4,5,,4.95,27,14,,,80,358,77,47,44,10,41,0,6,68,7.65,4.6125,1.65854,1.125,0.189944,0.114525,0.07541899383068085,0.247588,1.475,0.287554,0.682692,,,4.94254,0.528223,0.356589,999,,,,"sa3016937"
"Will Vest","DET",2,2,,4.17857,54,3,,,56,240,53,28,26,6,21,0,2,56,9,3.375,2.66667,0.964286,0.233333,0.0875,0.1458333358168602,0.24424,1.32143,0.303226,0.701219,,,3.88004,0.527822,0.367493,999,,,,"19769"
"Austin Bergner","DET",4,5,,4.61842,29,11,,,76,335,73,42,39,9,36,0,3,67,7.93421,4.26316,1.86111,1.06579,0.2,0.107463,0.09253731369972229,0.246622,1.43421,0.290909,0.695021,,,4.57083,0.526252,0.499491,999,,,,"sa3011122"
"Alejandro Melean","TOR",3,3,,4.48023,24,7,,,68.3,299,65,36,34,7,31,1,3,52,6.85212,4.08492,1.67742,0.922401,0.173913,0.103679,0.07023411989212036,0.245283,1.40556,0.281553,0.696056,,,4.55812,0.525784,0.50698,999,,,,"sa3006815"
"Andrew Quezada","COL",4,7,,5.44233,21,17,,,89.3,404,106,58,54,13,34,0,4,50,5.03919,3.42665,1.47059,1.31019,0.123762,0.0841584,0.03960396349430084,0.289617,1.56775,0.306931,0.673235,,,5.30431,0.524906,0.75465,999,,,,"sa3009858"
"Kade McClure",,3,4,,4.48023,24,10,,,68.3,302,74,36,34,8,25,0,3,53,6.98389,3.29429,2.12,1.05417,0.175497,0.0827815,0.09271522611379623,0.270073,1.44949,0.309859,0.71754,,,4.45563,0.521978,0.561785,999,,,,"sa915622"
"Ronel Blanco","HOU",5,5,,4.48399,27,12,,,84.3,368,79,45,42,12,40,1,2,82,8.75445,4.27046,2.05,1.28114,0.222826,0.108696,0.11413044482469559,0.242331,1.41163,0.288793,0.72407,,,4.6548,0.521034,0.700084,999,,,,"19407"
"Dauri Moreta","PIT",3,4,,3.8806,55,1,,,60.3,255,51,28,26,7,25,1,2,65,9.70149,3.73134,2.6,1.04478,0.254902,0.0980392,0.1568627581000328,0.223684,1.26036,0.282051,0.725076,,,3.95156,0.52081,0.616892,999,,,,"21101"
"Penn Murfee","ATL",4,3,,4.32247,33,7,,,58.3,255,55,30,28,8,25,2,4,65,10.0343,3.85935,2.6,1.23499,0.254902,0.0980392,0.1568627581000328,0.243363,1.37221,0.30719,0.726744,,,4.30135,0.520368,0.593777,999,,,,"25174"
"Colin Peluse","OAK",3,4,,4.40154,28,11,,,77.7,337,82,41,38,9,26,0,2,52,6.02317,3.01158,2,1.04247,0.154303,0.0771513,0.0771513357758522,0.265372,1.38996,0.294355,0.702306,,,4.50343,0.519853,0.504725,999,,,,"sa3011126"
"Forrest Whitley","HOU",5,5,,4.51694,24,19,,,79.7,355,73,43,40,10,41,0,7,77,8.69511,4.62986,1.87805,1.12923,0.216901,0.115493,0.101408451795578,0.237785,1.43036,0.286364,0.71,,,4.76069,0.519566,0.735927,999,,,,"sa917930"
"Jordan Carr","MIN",4,4,,4.4808,21,8,,,70.3,304,73,37,35,8,21,0,5,47,6.01707,2.68848,2.2381,1.02418,0.154605,0.0690789,0.08552632480859756,0.26259,1.33713,0.29148,0.688406,,,4.50682,0.519299,0.588625,999,,,,"sa3017769"
"Josh Hendrickson",,4,5,,5.22581,20,17,,,93,417,99,58,54,13,38,0,8,64,6.19355,3.67742,1.68421,1.25806,0.153477,0.0911271,0.06235012412071228,0.266846,1.47312,0.292517,0.664983,,,5.17977,0.5185,0.296904,999,,,,"sa3011196"
"Tyler Alexander","TBR",4,4,,4.27935,25,9,,,67.3,284,68,34,32,10,17,0,2,57,7.62259,2.2734,3.35294,1.3373,0.200704,0.0598592,0.14084507524967194,0.256604,1.263,0.292929,0.71831,,,4.33974,0.517077,0.579357,999,,,,"17735"
"Oliver Ortega","HOU",4,2,,3.78947,37,2,,,57,241,50,26,24,6,21,0,3,57,9,3.31579,2.71429,0.947368,0.236515,0.0871369,0.14937759190797806,0.230415,1.24561,0.285714,0.71885,,,3.88662,0.516095,0.594081,999,,,,"21025"
"Zach Logue","ATL",6,6,,4.93548,23,18,,,93,414,102,55,51,14,34,0,6,72,6.96774,3.29032,2.11765,1.35484,0.173913,0.0821256,0.0917874425649643,0.272727,1.46237,0.305556,0.695876,,,4.95397,0.514686,0.60494,999,,,,"20231"
"Davis Sharpe","CLE",6,6,,3.77916,39,0,,,64.3,269,61,29,27,6,15,2,5,52,7.27838,2.09953,3.46667,0.839813,0.193309,0.0557621,0.13754646480083466,0.24498,1.18196,0.287958,0.695266,,,3.78381,0.510733,0.523782,999,,,,"sa3018112"
"Drew Parrish","ATL",6,6,,4.72727,23,19,,,99,441,102,56,52,13,46,0,4,73,6.63636,4.18182,1.58696,1.18182,0.165533,0.104308,0.061224497854709625,0.26087,1.49495,0.291803,0.708783,,,5.00252,0.509853,0.898783,999,,,,"sa3011395"
"Zach Plesac","LAA",4,7,,5.13,20,19,,,100,437,109,61,57,17,33,0,3,70,6.3,2.97,2.12121,1.53,0.160183,0.0755149,0.08466819673776627,0.27182,1.42,0.292994,0.685279,,,5.14504,0.506371,0.437778,999,,,,"19979"
"Jovani Moran","MIN",2,2,,3.99645,45,0,,,56.3,243,44,27,25,6,31,1,2,76,12.1492,4.9556,2.45161,0.959147,0.312757,0.127572,0.18518517911434174,0.209524,1.33215,0.296875,0.720721,,,3.69909,0.505764,0.31441,999,,,,"20422"
"Justin Slaten","NYM",4,4,,4.55696,30,6,,,55.3,244,55,30,28,7,26,0,1,58,9.43942,4.23146,2.23077,1.13924,0.237705,0.106557,0.13114754110574722,0.253456,1.46474,0.315789,0.716292,,,4.2677,0.504324,0.473119,999,,,,"sa3010309"
"Nick Krauth","TEX",6,8,,5.05102,23,20,,,98,434,107,59,55,13,32,0,9,54,4.95918,2.93878,1.6875,1.19388,0.124424,0.0737327,0.05069124698638916,0.272265,1.41837,0.288344,0.662252,,,5.13259,0.504017,0.506722,999,,,,"sa3015006"
"Thomas Farr","CIN",4,7,,5.47744,22,22,,,95.3,428,103,62,58,14,35,0,12,59,5.57188,3.30535,1.68571,1.32214,0.13785,0.0817757,0.05607476085424423,0.270341,1.44806,0.288961,0.641892,,,5.40614,0.503725,0.352122,999,,,,"sa3017720"
"Enyel De Los Santos","SDP",4,3,,3.79254,57,2,,,61.7,258,52,28,26,7,22,1,3,60,8.75203,3.20908,2.72727,1.02107,0.232558,0.0852713,0.1472868248820305,0.223176,1.19935,0.271084,0.716511,,,4.00058,0.503285,0.541349,999,,,,"18403"
"Nic Enright","CLE",4,3,,3.78428,37,0,,,54.7,228,51,25,23,6,16,0,1,53,8.72029,2.63254,3.3125,0.987203,0.232456,0.0701754,0.16228070855140686,0.241706,1.22486,0.296053,0.716724,,,3.67552,0.502274,0.411138,999,,,,"sa3010299"
"Joe La Sorsa","WSN",2,3,,4.30622,39,3,,,62.7,267,62,32,30,7,17,1,5,47,6.74641,2.44019,2.76471,1.00478,0.17603,0.0636704,0.11235955357551575,0.253061,1.25997,0.287958,0.679191,,,4.25983,0.499719,0.456443,999,,,,"25481"
"Antoine Kelly","TEX",2,2,,4.45277,35,9,,,66.7,296,57,35,33,8,36,0,7,72,9.71514,4.85757,2,1.07946,0.243243,0.121622,0.12162162363529205,0.225296,1.3943,0.283237,0.709046,,,4.58937,0.498964,0.615018,999,,,,"sa3011135"
"Alex Vesia","LAD",5,2,,3.73134,61,1,,,60.3,253,50,27,25,9,23,2,3,74,11.0448,3.43284,3.21739,1.34328,0.29249,0.0909091,0.20158103108406067,0.220264,1.21061,0.284722,0.761589,,,4.03448,0.498659,0.60565,999,,,,"25007"
"Jairo Solis","HOU",3,3,,4.64586,21,16,,,83.3,366,85,46,43,9,32,0,6,51,5.5102,3.45738,1.59375,0.972389,0.139344,0.0874317,0.051912568509578705,0.259146,1.40456,0.283582,0.680077,,,4.80366,0.498224,0.657196,999,,,,"sa3003037"
"Aaron Rozek","MIN",3,4,,4.76671,23,15,,,79.3,349,86,45,42,11,27,0,4,59,6.69609,3.06431,2.18519,1.24842,0.169054,0.0773639,0.0916905552148819,0.27044,1.42497,0.302419,0.696721,,,4.74306,0.496996,0.456489,999,,,,"sa3015224"
"Kendall Williams","LAD",6,5,,4.78723,22,20,,,94,420,96,53,50,12,42,0,7,62,5.93617,4.02128,1.47619,1.14894,0.147619,0.1,0.0476190522313118,0.25876,1.46809,0.282828,0.70132,,,5.1593,0.495187,0.689593,999,,,,"sa3011674"
"Brock Burke","TEX",5,4,,3.58937,50,0,,,67.7,281,62,29,27,9,19,3,2,64,8.50812,2.52585,3.36842,1.19646,0.227758,0.0676157,0.16014234721660614,0.238462,1.19646,0.283422,0.760234,,,4.02313,0.494442,0.842316,999,,,,"17968"
"Phil Bickford","NYM",4,3,,4.11093,55,0,,,61.3,260,53,30,28,7,24,3,3,67,9.83687,3.52365,2.79167,1.02773,0.257692,0.0923077,0.16538461297750473,0.227468,1.25612,0.289308,0.699405,,,3.87494,0.49189,0.236256,999,,,,"18519"
"Mike Clevinger",,5,8,,5.03696,18,18,,,94.7,419,101,57,53,17,35,0,6,78,7.41288,3.32629,2.22857,1.61563,0.186158,0.0835322,0.1026253029704094,0.267196,1.43611,0.29682,0.7041,,,5.24026,0.49109,0.449448,999,,,,"12808"
"Chad Green","TOR",5,4,,4.125,42,2,,,48,200,45,24,22,7,14,2,0,51,9.5625,2.625,3.64286,1.3125,0.255,0.07,0.1849999949336052,0.241935,1.22917,0.296875,0.711382,,,3.90087,0.488899,0.261359,999,,,,"15552"
"Adam Oller","CLE",5,8,,4.78723,19,16,,,94,418,96,53,50,13,41,0,6,78,7.46809,3.92553,1.90244,1.24468,0.186603,0.0980861,0.08851674944162369,0.25876,1.45745,0.296429,0.707071,,,4.89334,0.488726,0.592489,999,,,,"20132"
"Zach Haake",,4,5,,5.30769,21,16,,,78,349,83,49,46,11,35,0,3,57,6.57692,4.03846,1.62857,1.26923,0.163324,0.100287,0.06303723901510239,0.266881,1.51282,0.296296,0.672515,,,5.08837,0.486341,0.191941,999,,,,"sa3008523"
"Daniel Castano",,3,5,,4.74324,20,11,,,74,326,82,42,39,10,25,0,3,51,6.2027,3.04054,2.04,1.21622,0.156442,0.0766871,0.07975459843873978,0.275168,1.44595,0.303797,0.698925,,,4.76855,0.48594,0.544482,999,,,,"19805"
"Devin Smeltzer","MIA",5,7,,4.80916,23,17,,,91.7,405,102,52,49,13,31,0,4,59,5.79062,3.04253,1.90323,1.2759,0.145679,0.0765432,0.06913580000400543,0.275676,1.45038,0.298658,0.705575,,,4.95624,0.485917,0.747939,999,,,,"19487"
"Andrew Saalfrank","ARI",5,3,,3.69668,47,0,,,63.3,272,54,28,26,6,30,1,2,69,9.81043,4.2654,2.3,0.853081,0.253676,0.110294,0.14338235557079315,0.225,1.32701,0.290909,0.740741,,,3.82376,0.485452,0.699762,999,,,,"26203"
"John Doxakis","CLE",4,5,,4.51694,27,8,,,79.7,352,78,43,40,8,33,0,8,62,7.00126,3.72647,1.87879,0.903388,0.176136,0.09375,0.08238635957241058,0.250804,1.39272,0.290456,0.681363,,,4.54739,0.484045,0.464796,999,,,,"sa1115967"
"Jake Bird","COL",3,3,,4.60882,54,2,,,70.3,309,70,39,36,8,26,1,7,60,7.68137,3.32859,2.30769,1.02418,0.194175,0.0841424,0.11003235727548599,0.253623,1.36558,0.298077,0.67217,,,4.43569,0.481298,0.607263,999,,,,"21267"
"Jack Neely","NYY",6,4,,3.75602,42,0,,,62.3,260,52,28,26,8,22,0,3,69,9.9679,3.17817,3.13636,1.1557,0.265385,0.0846154,0.18076922744512558,0.221277,1.1878,0.278481,0.732484,,,3.91315,0.478587,0.518775,999,,,,"sa3017947"
"Taylor Hearn",,3,4,,4.72264,29,7,,,66.7,294,66,37,35,8,30,0,3,62,8.36582,4.04798,2.06667,1.07946,0.210884,0.102041,0.10884352773427963,0.252874,1.43928,0.303665,0.695755,,,4.43945,0.47803,0.466443,999,,,,"18325"
"Jake Lyons",,4,5,,4.61201,22,8,,,68.3,299,69,37,35,8,28,0,2,54,7.11567,3.6896,1.92857,1.05417,0.180602,0.0936455,0.08695653080940247,0.256506,1.4202,0.294686,0.699301,,,4.51419,0.477504,0.418891,999,,,,"sa1055560"
"Randy Dobnak","MIN",4,6,,5.01608,23,19,,,93.3,419,102,56,52,12,40,0,4,67,6.46302,3.85852,1.675,1.15756,0.159905,0.0954654,0.06443914771080017,0.272,1.52197,0.304054,0.686901,,,4.90563,0.473889,0.293784,999,,,,"23798"
"Nabil Crismatt","LAD",3,3,,4.40457,28,6,,,61.3,265,64,32,30,9,19,1,3,52,7.63458,2.78956,2.73684,1.32137,0.196226,0.0716981,0.12452830374240875,0.263374,1.354,0.302198,0.724432,,,4.54378,0.473591,0.457666,999,,,,"17732"
"Jake Latz","TEX",2,3,,4.57143,33,9,,,63,277,60,34,32,9,30,0,2,64,9.14286,4.28571,2.13333,1.28571,0.231047,0.108303,0.12274368107318878,0.244898,1.42857,0.296512,0.723514,,,4.60425,0.472745,0.500164,999,,,,"21306"
"Jeff Lindgren","MIA",4,6,,4.90909,22,17,,,88,395,96,51,48,10,36,0,6,53,5.42045,3.68182,1.47222,1.02273,0.134177,0.0911392,0.04303796589374542,0.271955,1.5,0.296552,0.686441,,,4.95959,0.472339,0.621377,999,,,,"25830"
"Shawn Dubin","HOU",4,4,,4.60026,27,15,,,76.3,340,71,42,39,10,40,0,5,77,9.08257,4.71822,1.925,1.17955,0.226471,0.117647,0.10882353037595749,0.240678,1.45478,0.293269,0.71134,,,4.70982,0.472064,0.553856,999,,,,"24977"
"Connor Curlis","CIN",3,6,,5.44444,22,15,,,81,363,84,52,49,13,36,0,6,66,7.33333,4,1.83333,1.44444,0.181818,0.0991736,0.08264463394880295,0.261682,1.48148,0.293388,0.667976,,,5.26739,0.469112,0.289533,999,,,,"sa3006707"
"Seth Nordlin",,3,5,,4.91741,26,13,,,78.7,349,86,46,43,10,27,0,6,49,5.60356,3.08767,1.81481,1.14358,0.140401,0.0773639,0.06303724646568298,0.272152,1.43583,0.29572,0.676768,,,4.91959,0.468661,0.426523,999,,,,"sa3004215"
"Jeff Bain",,3,4,,4.41308,25,8,,,67.3,294,71,35,33,8,21,0,5,49,6.55275,2.80832,2.33333,1.06984,0.166667,0.0714286,0.095238097012043,0.264925,1.36701,0.298578,0.705446,,,4.50318,0.468563,0.694055,999,,,,"sa829808"
"Daniel Martinez","ATL",5,4,,4.67956,22,15,,,82.7,369,87,46,43,11,33,0,7,63,6.85611,3.59129,1.90909,1.1971,0.170732,0.0894309,0.08130081743001938,0.264438,1.45103,0.298039,0.707457,,,4.91163,0.467286,0.788339,999,,,,"sa3007734"
"T.J. Brock","TOR",4,3,,3.87792,47,0,,,55.7,237,47,26,24,6,21,0,6,62,10.018,3.39318,2.95238,0.969479,0.261603,0.0886076,0.17299579083919525,0.22381,1.22083,0.288732,0.704698,,,3.88341,0.466737,0.381277,999,,,,"sa3020079"
"Adam Leverett","TBR",4,4,,4.26778,31,10,,,71.7,313,69,36,34,7,28,0,6,55,6.90377,3.51464,1.96429,0.878661,0.175719,0.0894569,0.08626197278499603,0.247312,1.35286,0.285714,0.699541,,,4.41264,0.466676,0.616546,999,,,,"sa1169991"
"Mauricio Llovera","SEA",2,1,,3.8809,32,5,,,48.7,205,43,22,21,6,15,1,4,49,9.05544,2.77207,3.26667,1.10883,0.239024,0.0731707,0.16585365682840347,0.231183,1.19097,0.282443,0.725806,,,4.01479,0.464872,0.576,999,,,,"20080"
"Cade Smith","CLE",4,3,,3.79427,43,0,,,59.3,253,47,27,25,6,26,1,6,71,10.7757,3.94604,2.73077,0.910624,0.280632,0.102767,0.17786560952663422,0.21267,1.23103,0.284722,0.712074,,,3.79467,0.463379,0.456225,999,,,,"sa3015086"
"Ryan Helsley","STL",5,4,,3.6,49,0,,,55,230,45,24,22,7,23,1,0,64,10.4727,3.76364,2.78261,1.14545,0.278261,0.1,0.17826085537672043,0.217391,1.23636,0.279412,0.756014,,,3.83686,0.457727,0.575915,999,,,,"18138"
"Jackson Kowar","SEA",4,6,,4.57627,32,8,,,76.7,339,73,42,39,9,35,0,6,74,8.68318,4.10691,2.11429,1.05606,0.218289,0.103245,0.1150442510843277,0.244966,1.40808,0.297674,0.691824,,,4.45452,0.457605,0.249159,999,,,,"21549"
"Blane Abeyta","NYY",5,7,,4.95918,20,17,,,98,435,97,58,54,13,42,0,10,73,6.70408,3.85714,1.7381,1.19388,0.167816,0.0965517,0.0712643638253212,0.253264,1.41837,0.282828,0.67053,,,5.08157,0.456589,0.355447,999,,,,"sa3014975"
"Mat Olsen","SFG",5,4,,3.81729,41,0,,,61.3,261,54,28,26,6,22,0,5,63,9.24959,3.23002,2.86364,0.880914,0.241379,0.0842912,0.15708811581134796,0.230769,1.2398,0.290909,0.710059,,,3.79338,0.456477,0.470791,999,,,,"sa3017882"
"José Quintana","NYM",4,5,,5.35955,21,18,,,89,412,108,57,53,13,43,1,1,72,7.2809,4.34831,1.67442,1.31461,0.174757,0.104369,0.07038835436105728,0.293478,1.69663,0.335689,0.707831,,,5.01909,0.455792,-0.136896,999,,,,"11423"
"Jordan Hicks","SFG",5,5,,4.00329,53,2,,,60.7,263,50,29,27,6,31,0,4,71,10.5272,4.59638,2.29032,0.889621,0.269962,0.117871,0.15209125727415085,0.219298,1.33443,0.291391,0.716253,,,3.93049,0.454883,0.433039,999,,,,"19618"
"Josh Simpson","MIA",2,3,,4.11531,34,1,,,50.3,219,42,25,23,5,25,0,4,60,10.7356,4.47316,2.4,0.894632,0.273973,0.114155,0.15981735289096832,0.221053,1.33201,0.296,0.7,,,3.89122,0.454785,0.352688,999,,,,"sa1053035"
"Nick Fraze","TOR",4,5,,4.64435,24,14,,,71.7,315,71,40,37,9,27,1,8,53,6.65272,3.38912,1.96296,1.12971,0.168254,0.0857143,0.08253968507051468,0.253571,1.36681,0.284404,0.679157,,,4.87289,0.453608,0.455523,999,,,,"sa3010250"
"Francisco Morales","ARI",5,5,,4.2654,30,9,,,63.3,284,53,32,30,6,39,0,6,68,9.66825,5.54502,1.74359,0.853081,0.239437,0.137324,0.10211268067359924,0.221757,1.4534,0.284848,0.717703,,,4.47147,0.450407,0.731563,999,,,,"22913"
"Zach Thompson",,5,5,,4.88372,23,18,,,90.3,402,99,52,49,13,35,0,4,61,6.07973,3.48837,1.74286,1.29568,0.151741,0.0870647,0.06467662006616592,0.272727,1.48394,0.297578,0.708117,,,5.07121,0.449853,0.480925,999,,,,"16094"
"Eduardo Salazar","LAD",4,3,,4.85526,28,10,,,76,339,78,44,41,9,32,1,7,56,6.63158,3.78947,1.75,1.06579,0.165192,0.0943953,0.07079645991325378,0.26,1.44737,0.293617,0.677618,,,4.8603,0.449368,0.254943,999,,,,"23135"
"Robert Stephenson","LAA",3,3,,3.68715,58,0,,,53.7,222,44,24,22,7,19,2,1,65,10.8939,3.18436,3.42105,1.17318,0.292793,0.0855856,0.20720721036195755,0.217822,1.17318,0.284615,0.733083,,,3.6461,0.449237,0.39613,999,,,,"13594"
"Matt Svanson","STL",4,4,,4.10526,34,3,,,57,243,54,28,26,6,18,0,4,46,7.26316,2.84211,2.55556,0.947368,0.1893,0.0740741,0.11522634327411652,0.244344,1.26316,0.284024,0.691824,,,4.16732,0.44853,0.462476,999,,,,"sa3017070"
"Hayden Harris","ATL",5,4,,3.83659,38,0,,,56.3,241,49,26,24,6,23,0,4,62,9.91119,3.67673,2.69565,0.959147,0.257261,0.0954357,0.1618257388472557,0.228972,1.27886,0.294521,0.72327,,,3.87671,0.447773,0.543604,999,,,,"sa3019913"
"Eduard Bazardo","SEA",3,3,,3.81215,38,2,,,54.3,228,50,25,23,6,16,0,3,50,8.28729,2.65193,3.125,0.994475,0.219298,0.0701754,0.14912280440330505,0.239234,1.21547,0.287582,0.711806,,,3.89961,0.447345,0.449388,999,,,,"20997"
"Moises Lugo","SDP",4,3,,4.07035,35,4,,,59.7,259,50,29,27,7,30,0,4,66,9.94975,4.52261,2.2,1.05528,0.254826,0.11583,0.13899613171815872,0.222222,1.34003,0.282895,0.726496,,,4.27682,0.444833,0.465379,999,,,,"sa3002814"
"Evan Fitterer","MIA",5,8,,4.94405,20,20,,,98.3,447,104,58,54,11,47,0,9,65,5.95117,4.30315,1.38298,1.00712,0.145414,0.105145,0.04026845842599869,0.265985,1.53611,0.295238,0.685841,,,5.09634,0.444203,0.65279,999,,,,"sa3011433"
"Connor Gillispie","CLE",4,5,,4.46191,20,10,,,82.7,364,84,44,41,10,33,0,5,60,6.52963,3.59129,1.81818,1.08827,0.164835,0.0906593,0.07417582720518112,0.257669,1.41475,0.289062,0.708738,,,4.75444,0.443772,0.673968,999,,,,"sa1169801"
"Kyle Leahy","STL",4,5,,4.53782,30,8,,,83.3,369,86,45,42,10,36,0,3,64,6.91477,3.88956,1.77778,1.08043,0.173442,0.097561,0.07588076591491699,0.260606,1.46459,0.296875,0.712963,,,4.68361,0.443496,0.527957,999,,,,"24763"
