Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Yoendrys Gómez","NYY",2,2,,4.53376,30,29,,,93.3,409,85,50,47,12,44,0,5,88,8.48875,4.24437,2,1.15756,0.215159,0.107579,0.10757946223020554,0.236111,1.38264,0.280769,0.7041,,,4.61624,0.918582,0.874735,999,,,,"22872"
"River Ryan","LAD",4,4,,4.59375,26,24,,,96,422,93,52,49,13,40,0,7,83,7.78125,3.75,2.075,1.21875,0.196682,0.0947867,0.10189573466777802,0.248,1.38542,0.286738,0.705575,,,4.75504,0.91483,0.917667,999,,,,"sa3016863"
"Jairo Iriarte","SDP",4,5,,4.35789,27,21,,,95,416,83,49,46,12,43,0,11,96,9.09474,4.07368,2.23256,1.13684,0.230769,0.103365,0.1274038478732109,0.229282,1.32632,0.279528,0.705128,,,4.58136,0.913732,0.968641,999,,,,"sa3010798"
"Chayce McDermott","BAL",6,7,,4.53172,23,18,,,99.3,434,88,53,50,13,51,0,4,105,9.51662,4.62236,2.05882,1.17825,0.241935,0.117512,0.12442395836114883,0.23219,1.3998,0.287356,0.711921,,,4.50378,0.912055,0.895361,999,,,,"sa3017420"
"Josh Walker","NYM",4,4,,4.43077,27,9,,,65,284,65,34,32,7,25,0,1,61,8.44615,3.46154,2.44,0.969231,0.214789,0.0880282,0.1267605647444725,0.251938,1.38462,0.305263,0.698254,,,3.97812,0.911412,0.487677,999,,,,"23617"
"Yilber Diaz","ARI",6,6,,4.26804,25,25,,,97,430,89,49,46,11,50,0,7,94,8.72165,4.63918,1.88,1.02062,0.218605,0.116279,0.10232558101415634,0.238606,1.43299,0.291045,0.728155,,,4.55401,0.910635,1.43387,999,,,,"sa3016055"
"Cooper Criswell","BOS",4,6,,4.85981,25,14,,,96.3,425,108,56,52,13,23,0,10,73,6.82243,2.14953,3.17391,1.21495,0.171765,0.0541176,0.11764705553650856,0.27551,1.36033,0.310458,0.664894,,,4.52191,0.905583,0.768141,999,,,,"24975"
"Luke Albright","ARI",6,6,,4.51327,22,22,,,101.7,457,100,55,51,11,51,0,5,87,7.69912,4.51327,1.70588,0.973451,0.190372,0.111597,0.07877461612224579,0.249377,1.48476,0.293729,0.707965,,,4.60214,0.901476,1.144,999,,,,"sa3017592"
"Tyler Anderson","LAA",5,6,,4.86486,22,20,,,114.7,496,122,66,62,20,37,1,4,99,7.76809,2.90323,2.67568,1.56931,0.199597,0.0745968,0.125,0.268132,1.38622,0.303571,0.709924,,,4.86794,0.900079,0.864393,999,,,,"12880"
"Kyle Tyler",,5,8,,4.78632,22,19,,,105.3,469,115,60,56,13,40,0,4,75,6.41026,3.4188,1.875,1.11111,0.159915,0.0852878,0.0746268704533577,0.270588,1.47198,0.302671,0.694444,,,4.68904,0.900066,0.869377,999,,,,"22092"
"Orion Kerkering","PHI",4,3,,3.64668,59,0,,,61.7,255,55,27,25,7,16,0,2,67,9.7731,2.33387,4.1875,1.02107,0.262745,0.0627451,0.20000001043081284,0.232068,1.15073,0.294479,0.718954,,,3.43332,0.899877,0.718672,999,,,,"31776"
"Reynaldo López","ATL",7,4,,3.75,49,7,,,72,303,65,32,30,9,27,1,1,78,9.75,3.375,2.88889,1.125,0.257426,0.0891089,0.16831684112548828,0.236364,1.27778,0.297872,0.755668,,,3.88004,0.897193,1.14681,999,,,,"16400"
"Brandon Knarr","MIL",6,7,,4.48598,20,18,,,96.3,427,93,51,48,13,46,0,4,88,8.2243,4.29907,1.91304,1.21495,0.206089,0.107728,0.09836065024137497,0.246684,1.44341,0.289855,0.728477,,,4.73998,0.895841,1.16855,999,,,,"sa3015005"
"Mike Clevinger",,6,8,,4.77339,20,20,,,103.7,449,106,59,55,17,36,0,6,88,7.63742,3.1244,2.44444,1.47541,0.195991,0.0801782,0.11581291258335114,0.260442,1.36933,0.294702,0.7022,,,4.90403,0.892646,0.815308,999,,,,"12808"
"Matthew Thompson","CHW",7,10,,4.94595,25,25,,,111,496,109,65,61,14,55,0,6,88,7.13514,4.45946,1.6,1.13514,0.177419,0.110887,0.06653225421905518,0.250575,1.47748,0.285285,0.685596,,,4.95774,0.892389,0.694251,999,,,,"sa3011866"
"Kyle Nicolas","PIT",4,5,,4.51505,29,16,,,89.7,400,85,48,45,11,44,0,6,89,8.92977,4.41472,2.02273,1.10368,0.2225,0.11,0.11249999701976776,0.242857,1.43813,0.296,0.713028,,,4.53709,0.891461,0.989242,999,,,,"27775"
"Jean Pinto","BAL",3,4,,4.4373,26,21,,,93.3,407,89,49,46,11,39,0,4,79,7.62058,3.76206,2.02564,1.06109,0.194103,0.0958231,0.09828010201454163,0.244505,1.37192,0.284672,0.701599,,,4.47691,0.89098,0.928306,999,,,,"sa3011803"
"Zack Littell","TBR",5,3,,3.74527,35,10,,,79.3,326,76,35,33,10,17,1,2,65,7.37705,1.92938,3.82353,1.13493,0.199387,0.0521472,0.14723926782608032,0.247557,1.17276,0.284483,0.734177,,,3.97383,0.888928,1.16267,999,,,,"15823"
"Hayden Birdsong","SFG",3,4,,4.58824,30,27,,,102,443,98,56,52,12,40,0,9,86,7.58824,3.52941,2.15,1.05882,0.194131,0.0902935,0.10383747518062592,0.248731,1.35294,0.290541,0.676568,,,4.53935,0.884592,0.813408,999,,,,"sa3020409"
"Peter Solomon",,4,5,,4.5,25,15,,,94,415,95,50,47,10,41,0,3,75,7.18085,3.92553,1.82927,0.957447,0.180723,0.0987952,0.08192770928144455,0.256065,1.44681,0.297203,0.704918,,,4.44653,0.884572,1.02891,999,,,,"20476"
"Valente Bellozo","HOU",3,3,,4.31438,22,14,,,89.7,385,89,46,43,11,28,0,3,66,6.62207,2.80936,2.35714,1.10368,0.171429,0.0727273,0.09870130568742752,0.251412,1.30435,0.281588,0.698819,,,4.41446,0.882014,1.02201,999,,,,"sa3006119"
"Robert Dugger",,6,7,,4.85819,24,22,,,109.3,485,115,63,59,16,44,0,4,88,7.24611,3.62306,2,1.31747,0.181443,0.0907217,0.09072165191173553,0.263158,1.45471,0.297297,0.702782,,,4.86529,0.879565,0.842805,999,,,,"19191"
"Chris Clarke","CHC",5,5,,4.3875,28,13,,,80,346,85,42,39,10,20,0,4,57,6.4125,2.25,2.85,1.125,0.16474,0.0578035,0.10693641006946564,0.263975,1.3125,0.294118,0.692308,,,4.35504,0.877634,0.823583,999,,,,"sa3011411"
"Zack Thompson","STL",6,7,,4.26681,31,16,,,90.7,399,83,46,43,10,45,0,5,85,8.4344,4.46527,1.88889,0.992282,0.213033,0.112782,0.10025063157081604,0.237822,1.41125,0.287402,0.719298,,,4.46783,0.877532,1.0566,999,,,,"25918"
"Seth Johnson","BAL",5,5,,4.38462,22,17,,,78,345,75,41,38,10,32,0,3,76,8.76923,3.69231,2.375,1.15385,0.22029,0.0927536,0.12753622978925705,0.241935,1.37179,0.290179,0.709677,,,4.31914,0.874956,0.76459,999,,,,"sa3011342"
"Kyle Gibson","STL",7,9,,4.84561,23,23,,,126.3,567,138,73,68,17,53,0,6,97,6.91211,3.77672,1.83019,1.2114,0.171076,0.0934744,0.07760141044855118,0.271654,1.51227,0.307107,0.705742,,,4.87024,0.873162,0.784236,999,,,,"10123"
"Mitch White","TOR",3,3,,4.55696,27,14,,,79,345,79,43,40,10,30,0,3,69,7.86076,3.41772,2.3,1.13924,0.2,0.0869565,0.11304347962141037,0.253205,1.37975,0.296137,0.694737,,,4.40694,0.872873,0.584045,999,,,,"19225"
"Jackson Rutledge","WSN",5,7,,4.95726,22,22,,,105.3,467,108,62,58,13,41,0,10,75,6.41026,3.50427,1.82927,1.11111,0.1606,0.0877944,0.07280514389276505,0.259615,1.415,0.289634,0.665138,,,4.88847,0.872099,0.707404,999,,,,"26215"
"Luis Frías","ARI",4,3,,3.91304,41,7,,,69,298,63,32,30,7,30,0,1,72,9.3913,3.91304,2.4,0.913043,0.241611,0.100671,0.1409395933151245,0.235955,1.34783,0.297872,0.733173,,,3.83475,0.870795,0.964984,999,,,,"21997"
"David Bednar","PIT",3,3,,3.20908,60,0,,,61.7,252,51,24,22,7,19,3,2,73,10.6483,2.77147,3.84211,1.02107,0.289683,0.0753968,0.214285708963871,0.220779,1.13452,0.291391,0.76412,,,3.3847,0.870085,1.04082,999,,,,"19569"
"Cole Irvin","BAL",6,8,,4.64074,25,20,,,118.3,505,126,65,61,18,27,1,7,84,6.39053,2.0541,3.11111,1.3694,0.166337,0.0534653,0.11287129297852516,0.267516,1.29332,0.292683,0.688576,,,4.67516,0.869953,0.887029,999,,,,"19244"
"Reiver Sanmartin","CIN",4,6,,4.92,30,11,,,75,329,78,44,41,11,27,1,2,67,8.04,3.24,2.48148,1.32,0.203647,0.0820669,0.12158054858446121,0.26,1.4,0.301802,0.680804,,,4.53504,0.869863,0.517615,999,,,,"19754"
"Lyon Richardson","CIN",3,4,,5.03696,29,29,,,94.7,421,91,57,53,15,46,0,6,92,8.7434,4.3717,2,1.42555,0.218527,0.109264,0.10926365852355957,0.246612,1.44667,0.290076,0.689655,,,5.0185,0.867545,0.763874,999,,,,"24581"
"Miles Mikolas","STL",7,9,,4.60707,24,24,,,138.7,597,154,76,71,23,34,0,6,93,6.03461,2.2062,2.73529,1.49243,0.155779,0.0569514,0.09882747754454613,0.276481,1.35544,0.297052,0.71887,,,4.93493,0.865431,1.26768,999,,,,"9803"
"Hayden Juenger","TOR",4,3,,4.02632,47,8,,,76,326,68,36,34,8,30,0,4,72,8.52632,3.55263,2.4,0.947368,0.220859,0.0920245,0.12883435934782028,0.232877,1.28947,0.283019,0.714286,,,4.07083,0.864531,0.851546,999,,,,"sa3017103"
"Adrian Houser","NYM",6,6,,4.54455,22,19,,,101,440,103,55,51,12,40,0,4,71,6.32673,3.56436,1.775,1.06931,0.161364,0.0909091,0.07045453786849976,0.260101,1.41584,0.290735,0.697306,,,4.70058,0.864423,0.795942,999,,,,"12718"
"Dakota Hudson","COL",6,8,,5.15667,23,19,,,111.7,500,126,68,64,15,43,1,7,68,5.47896,3.46464,1.5814,1.20859,0.136,0.086,0.05000000447034836,0.28,1.51298,0.302452,0.682432,,,5.12612,0.862619,1.3354,999,,,,"19206"
"Hunter Stanley","CLE",6,7,,4.5,22,20,,,102,444,106,55,51,12,39,0,1,69,6.08824,3.44118,1.76923,1.05882,0.155405,0.0878378,0.06756756454706192,0.262376,1.42157,0.291022,0.702028,,,4.60798,0.861883,0.908134,999,,,,"sa3018148"
"Keegan Akin","BAL",3,4,,4.04494,29,7,,,62.3,267,60,30,28,8,19,1,1,65,9.39005,2.74478,3.42105,1.1557,0.243446,0.071161,0.17228464782238007,0.242915,1.26806,0.298851,0.722714,,,3.80079,0.861285,0.687029,999,,,,"19362"
"Wilfredo Pereira","STL",7,7,,4.48753,23,18,,,108.3,474,113,58,54,13,38,0,6,71,5.90028,3.15789,1.86842,1.08033,0.149789,0.0801688,0.06962025910615921,0.262791,1.39428,0.289017,0.700301,,,4.72318,0.860399,1.06533,999,,,,"sa917136"
"Jakob Junis",,4,4,,4.35308,28,10,,,82.7,358,85,43,40,12,24,0,4,82,8.92382,2.61185,3.41667,1.30593,0.22905,0.0670391,0.16201116889715195,0.257576,1.31802,0.309322,0.715835,,,4.17402,0.860006,0.702588,999,,,,"13619"
"Tanner Tully",,5,6,,4.6875,20,17,,,96,417,105,53,50,13,26,0,4,61,5.71875,2.4375,2.34615,1.21875,0.146283,0.0623501,0.08393285050988197,0.271318,1.36458,0.29393,0.691489,,,4.68212,0.852222,0.720374,999,,,,"19518"
"Jaime Melendez","HOU",6,5,,4.34944,26,19,,,80.7,360,65,42,39,8,50,0,5,89,9.92565,5.57621,1.78,0.892193,0.247222,0.138889,0.10833331942558289,0.213115,1.42503,0.274038,0.703276,,,4.38267,0.849329,0.884652,999,,,,"sa3010660"
"Humberto Mejía",,5,7,,4.79049,20,19,,,88.3,389,95,50,47,12,30,0,3,67,6.82899,3.05776,2.23333,1.2231,0.172237,0.0771208,0.09511567652225494,0.266854,1.41563,0.299639,0.693161,,,4.62537,0.845482,0.521496,999,,,,"20739"
"Nick Neidert",,5,6,,4.60815,23,20,,,95.7,415,99,52,49,12,31,0,7,66,6.2069,2.91536,2.12903,1.12853,0.159036,0.0746988,0.08433734625577927,0.262599,1.35841,0.29097,0.689046,,,4.69705,0.842893,0.962324,999,,,,"18699"
"Andrew Alvarez","WSN",5,7,,4.71299,23,17,,,99.3,437,103,56,52,13,37,0,6,72,6.52568,3.35347,1.94595,1.17825,0.16476,0.0846682,0.08009153604507446,0.261421,1.40987,0.291262,0.689655,,,4.8059,0.842616,0.836624,999,,,,"sa3017531"
"Bowden Francis","TOR",5,5,,4.2503,28,15,,,84.7,361,78,43,40,12,30,0,7,80,8.50059,3.18772,2.66667,1.27509,0.221607,0.0831025,0.13850414752960205,0.240741,1.27509,0.284483,0.712719,,,4.51832,0.840493,0.947371,999,,,,"20548"
"Jesse Scholtens","CHW",4,6,,4.89028,27,16,,,95.7,423,102,56,52,14,35,1,4,77,7.24138,3.29154,2.2,1.31661,0.182033,0.0827423,0.09929077327251434,0.265625,1.43156,0.300341,0.689949,,,4.77019,0.839919,0.484123,999,,,,"19205"
"Jack Leiter","TEX",5,5,,4.73684,23,23,,,95,421,86,53,50,13,50,0,7,96,9.09474,4.73684,1.92,1.23158,0.228029,0.118765,0.10926365852355957,0.236264,1.43158,0.286275,0.704584,,,4.81293,0.83316,0.917244,999,,,,"sa3018053"
"Ian Seymour","TBR",2,2,,4.29621,26,26,,,81.7,354,72,42,39,10,36,0,6,83,9.14321,3.96573,2.30556,1.10159,0.234463,0.101695,0.13276836276054382,0.230769,1.32191,0.283105,0.702128,,,4.35663,0.826428,0.842025,999,,,,"sa3014512"
"Alex Wood",,5,5,,4.64244,21,15,,,85.3,374,87,47,44,11,28,1,9,78,8.22978,2.95428,2.78571,1.16061,0.208556,0.0748663,0.13368983566761017,0.25816,1.34818,0.306452,0.682731,,,4.40393,0.82599,0.619529,999,,,,"13781"
"Blayne Enlow","SFG",5,5,,4.43449,24,19,,,89.3,394,90,47,44,11,33,0,8,79,7.96193,3.32587,2.39394,1.10862,0.200508,0.0837563,0.11675126850605011,0.254957,1.37738,0.30038,0.70632,,,4.46445,0.824931,0.892514,999,,,,"sa3005117"
"Ross Carver","CLE",4,5,,4.41836,23,20,,,93.7,412,89,49,46,11,38,0,10,82,7.8762,3.64995,2.15789,1.05656,0.199029,0.092233,0.10679612308740616,0.244505,1.35539,0.287823,0.698925,,,4.56774,0.823628,0.97869,999,,,,"sa3017069"
"Connor Van Scoyoc","COL",4,8,,5.27309,19,18,,,100.7,454,111,63,59,14,39,0,8,68,6.07746,3.4856,1.74359,1.25124,0.14978,0.0859031,0.06387665122747421,0.272727,1.48957,0.298462,0.667178,,,5.11204,0.822354,1.0887,999,,,,"sa3010243"
"Tyler Holton","DET",4,3,,3.75505,49,3,,,74.3,305,67,33,31,8,20,1,3,68,8.23688,2.42261,3.4,0.969044,0.222951,0.0655738,0.15737704932689667,0.237589,1.17093,0.286408,0.712401,,,3.75302,0.82198,0.921701,999,,,,"26231"
"Nick Zwack","SFG",6,6,,4.46191,24,16,,,82.7,360,85,44,41,10,29,0,3,67,7.29142,3.15599,2.31034,1.08827,0.186111,0.0805556,0.10555554926395416,0.259146,1.37848,0.298805,0.7,,,4.3675,0.82081,0.744416,999,,,,"sa3017867"
"Kent Emanuel",,4,6,,4.57627,19,11,,,76.7,332,85,42,39,10,18,0,4,51,5.98435,2.11213,2.83333,1.1734,0.153614,0.0542169,0.09939759224653244,0.274194,1.34289,0.301205,0.685393,,,4.48059,0.819514,0.762646,999,,,,"15849"
"Casey Mize","DET",5,6,,4.54455,20,20,,,101,424,98,55,51,14,29,0,8,74,6.59406,2.58416,2.55172,1.24752,0.174528,0.0683962,0.10613207519054413,0.25323,1.25743,0.280936,0.670391,,,4.69068,0.819266,0.995039,999,,,,"20492"
"Avery Weems","TEX",4,4,,4.57249,22,16,,,80.7,353,79,44,41,12,30,0,6,77,8.58736,3.34573,2.56667,1.33829,0.21813,0.0849858,0.13314446806907654,0.249211,1.35068,0.29386,0.704989,,,4.61811,0.818475,0.821658,999,,,,"sa3010256"
"Trey McGough","BAL",4,5,,4.44578,21,15,,,83,357,86,44,41,10,26,0,1,57,6.18072,2.81928,2.19231,1.08434,0.159664,0.0728291,0.08683473616838455,0.260606,1.3494,0.288973,0.693878,,,4.42372,0.818359,0.760699,999,,,,"sa1170436"
"Robert Colina","NYM",5,6,,4.54297,23,9,,,73.3,321,72,40,37,9,25,0,5,66,8.10368,3.06958,2.64,1.10505,0.205607,0.0778816,0.12772585451602936,0.247423,1.32333,0.291667,0.675355,,,4.27823,0.816246,0.416039,999,,,,"sa3006133"
"Tristan Beck","SFG",5,6,,4.31438,30,10,,,89.7,390,90,46,43,11,32,1,4,80,8.02676,3.2107,2.5,1.10368,0.205128,0.0820513,0.1230769231915474,0.254237,1.36009,0.30038,0.712946,,,4.26953,0.815677,0.808831,999,,,,"21584"
"Caleb Boushley",,6,8,,4.75962,23,20,,,104,457,111,59,55,15,37,0,4,75,6.49038,3.20192,2.02703,1.29808,0.164114,0.0809628,0.08315099030733109,0.266827,1.42308,0.294479,0.700787,,,4.87042,0.815538,0.871911,999,,,,"19736"
"Cole Henry","WSN",4,5,,4.57627,29,22,,,76.7,333,71,42,39,10,29,0,9,70,8.21382,3.40287,2.41379,1.1734,0.21021,0.0870871,0.12312311679124832,0.240678,1.30378,0.283721,0.674419,,,4.61097,0.814451,0.772233,999,,,,"sa3014446"
"Julio Robaina","HOU",7,6,,4.3125,22,14,,,96,424,92,49,46,10,44,0,5,77,7.21875,4.125,1.75,0.9375,0.181604,0.103774,0.07783018797636032,0.245333,1.41667,0.284722,0.713115,,,4.53629,0.814279,1.11717,999,,,,"sa3006817"
"JoJo Romero","STL",5,4,,3.5506,38,4,,,58.3,250,52,25,23,7,21,0,2,68,10.4974,3.24185,3.2381,1.08062,0.272,0.084,0.18800001591444016,0.229075,1.25214,0.296053,0.759494,,,3.6667,0.814063,0.873043,999,,,,"19574"
"Hunter Gaddis","CLE",6,7,,4.48654,24,19,,,100.3,435,98,53,50,13,36,0,9,84,7.53739,3.23031,2.33333,1.1665,0.193103,0.0827586,0.11034482717514038,0.251282,1.33599,0.290102,0.699482,,,4.61097,0.813018,0.971185,999,,,,"25636"
"Michael Wacha","KCR",5,8,,4.58654,21,20,,,104,447,109,57,53,16,34,0,3,83,7.18269,2.94231,2.44118,1.38462,0.185682,0.0760626,0.10961968451738358,0.265854,1.375,0.299035,0.713101,,,4.72619,0.811912,1.18507,999,,,,"14078"
"Grant Gambrell","BOS",6,7,,4.94118,20,20,,,102,450,111,60,56,14,37,0,5,76,6.70588,3.26471,2.05405,1.23529,0.168889,0.0822222,0.08666665852069855,0.272059,1.45098,0.305031,0.685358,,,4.78445,0.809938,0.890027,999,,,,"sa3011129"
"Jonathan Bowlan","KCR",6,9,,4.7779,22,19,,,92.3,409,100,52,49,12,33,0,3,69,6.72806,3.21777,2.09091,1.1701,0.168704,0.0806846,0.08801955729722977,0.268097,1.44095,0.30137,0.697074,,,4.62015,0.806598,0.897807,999,,,,"24607"
"Pete Fairbanks","TBR",5,2,,3.13346,57,1,,,51.7,215,39,19,18,5,21,0,2,71,12.3598,3.65571,3.38095,0.870406,0.330233,0.0976744,0.23255813866853714,0.203125,1.16054,0.293103,0.773585,,,3.1003,0.806418,0.861232,999,,,,"17998"
"Lance Lynn","STL",7,9,,4.86284,22,22,,,120.3,530,127,70,65,20,45,1,6,108,8.0798,3.36658,2.4,1.49626,0.203774,0.0849057,0.11886792629957199,0.265136,1.42976,0.304843,0.708333,,,4.89261,0.80307,0.701913,999,,,,"2520"
"Xzavion Curry","CLE",4,4,,4.21277,31,13,,,94,396,91,47,44,13,28,0,3,76,7.2766,2.68085,2.71429,1.24468,0.191919,0.0707071,0.12121212482452393,0.249315,1.26596,0.282609,0.714286,,,4.42525,0.798077,1.02572,999,,,,"25595"
"Cole Wilcox","TBR",6,7,,4.44109,24,24,,,99.3,431,99,52,49,12,33,0,7,74,6.70695,2.99094,2.24242,1.08761,0.171694,0.0765661,0.09512761980295181,0.253197,1.32931,0.285246,0.694444,,,4.54406,0.794456,0.925355,999,,,,"sa3014443"
"Taylor Dollard","SEA",5,7,,4.45361,17,16,,,97,413,97,51,48,14,25,0,6,73,6.7732,2.31959,2.92,1.29897,0.176755,0.0605327,0.11622275412082672,0.253927,1.25773,0.281356,0.693359,,,4.58494,0.793486,0.888114,999,,,,"sa3014982"
"Brandon Bielak","HOU",6,6,,4.28155,23,17,,,103,453,102,52,49,13,42,0,6,85,7.42718,3.6699,2.02381,1.13592,0.187638,0.0927152,0.094922736287117,0.251852,1.39806,0.289902,0.73132,,,4.64339,0.790191,1.29455,999,,,,"19866"
"Bryan Abreu","HOU",3,2,,3.16998,61,1,,,65.3,276,48,25,23,7,31,0,4,90,12.4043,4.27259,2.90323,0.964778,0.326087,0.112319,0.2137681245803833,0.19917,1.2098,0.284722,0.780347,,,3.50006,0.784482,1.07744,999,,,,"16609"
"Tyson Guerrero","KCR",4,5,,4.68039,22,21,,,92.3,406,91,51,48,12,37,0,7,79,7.70314,3.6078,2.13514,1.1701,0.194581,0.091133,0.1034482792019844,0.251381,1.38678,0.291513,0.692446,,,4.66349,0.782479,1.01262,999,,,,"sa3017140"
"Kody Funderburk","MIN",5,4,,4.07355,39,7,,,70.7,307,63,34,32,8,31,0,4,79,10.0566,3.94625,2.54839,1.01839,0.257329,0.100977,0.15635178983211517,0.231618,1.32956,0.297297,0.724638,,,3.9764,0.781031,0.75475,999,,,,"24993"
"Nick Davila","SEA",6,6,,4.37435,20,15,,,96.7,418,100,50,47,12,26,1,7,65,6.04964,2.41986,2.5,1.11686,0.155502,0.062201,0.0933014377951622,0.25974,1.303,0.285714,0.695971,,,4.5477,0.780904,0.922655,999,,,,"sa3014980"
"Ryan Yarbrough","LAD",6,6,,4.83763,22,12,,,89.3,385,96,51,48,15,20,1,7,73,7.35722,2.01568,3.65,1.51176,0.18961,0.0519481,0.1376623399555683,0.268156,1.29899,0.3,0.684211,,,4.71081,0.780412,0.480806,999,,,,"16502"
"Devin Williams","MIL",7,4,,3.11958,62,0,,,57.7,235,40,21,20,7,27,1,2,83,12.9463,4.21144,3.07407,1.09185,0.353191,0.114894,0.23829787969589233,0.194175,1.16118,0.284483,0.804196,,,3.46301,0.779193,1.09182,999,,,,"15816"
"Peter Lambert","COL",4,6,,5.22453,26,16,,,91.3,406,98,57,53,14,35,1,6,74,7.29463,3.45016,2.11429,1.38007,0.182266,0.0862069,0.09605911374092102,0.268493,1.45674,0.303249,0.670194,,,4.97465,0.779063,0.905458,999,,,,"17969"
"John Means","BAL",5,6,,4.30851,19,19,,,94,386,90,48,45,14,25,0,3,68,6.51064,2.39362,2.72,1.34043,0.176166,0.0647668,0.11139896512031555,0.251397,1.2234,0.275362,0.702306,,,4.63802,0.774585,1.11757,999,,,,"16269"
"Pedro Avila","SDP",4,5,,4.38787,29,17,,,92.3,405,85,48,45,11,42,0,8,83,8.09317,4.09534,1.97619,1.07259,0.204938,0.103704,0.10123457759618759,0.239437,1.37595,0.283525,0.707885,,,4.63099,0.772987,0.836029,999,,,,"18864"
"Tyler Phillips","PHI",4,6,,5.20588,22,21,,,102,453,111,63,59,15,39,0,3,71,6.26471,3.44118,1.82051,1.32353,0.156733,0.0860927,0.07064016908407211,0.270073,1.47059,0.295385,0.674419,,,5.00994,0.771621,0.40749,999,,,,"sa875646"
"Mason Englert","DET",4,5,,4.45997,31,10,,,78.7,340,77,42,39,9,25,0,6,65,7.43329,2.85896,2.6,1.02922,0.191176,0.0735294,0.11764705926179886,0.249191,1.29606,0.289362,0.671141,,,4.27156,0.769233,0.62649,999,,,,"22288"
"Matthew Boyd","DET",4,7,,4.77778,17,17,,,81,354,80,46,43,13,30,1,5,84,9.33333,3.33333,2.8,1.44444,0.237288,0.0847458,0.1525423675775528,0.250784,1.35802,0.301802,0.697168,,,4.56368,0.76882,0.613625,999,,,,"15440"
"Josimar Cousin","CHW",2,4,,4.92829,21,21,,,76.7,330,83,45,42,10,20,0,4,43,5.04563,2.34681,2.15,1.1734,0.130303,0.0606061,0.06969696283340454,0.271242,1.34289,0.288538,0.651685,,,4.76743,0.768174,0.469634,999,,,,"sa3021579"
"Ryan Walker","SFG",4,3,,4.01538,54,11,,,65,283,59,31,29,8,26,0,4,76,10.5231,3.6,2.92308,1.10769,0.268551,0.0918728,0.17667844146490097,0.233202,1.30769,0.301775,0.731707,,,3.90119,0.767394,0.727612,999,,,,"20423"
"Beau Brieske","DET",4,5,,4.33735,27,12,,,74.7,317,73,39,36,9,23,0,3,58,6.98795,2.77108,2.52174,1.08434,0.182965,0.0725552,0.11041008681058884,0.250859,1.28514,0.285714,0.683453,,,4.3126,0.767254,0.752547,999,,,,"26079"
"Trenton Wallace","TOR",5,5,,4.57249,22,19,,,80.7,357,73,44,41,9,43,0,6,75,8.36431,4.79554,1.74419,1.00372,0.210084,0.120448,0.08963585644960403,0.237013,1.43742,0.285714,0.696325,,,4.66768,0.765145,0.691466,999,,,,"sa3017748"
"Johan Dominguez","CHW",5,6,,4.83871,22,22,,,83.7,371,90,48,45,13,29,0,4,67,7.2043,3.11828,2.31034,1.39785,0.180593,0.0781671,0.10242588073015213,0.266272,1.42174,0.29845,0.704365,,,4.856,0.760639,0.61941,999,,,,"sa916727"
"William Cuevas",,6,6,,4.87805,21,19,,,110.7,479,121,64,60,20,32,1,4,87,7.07317,2.60163,2.71875,1.62602,0.181628,0.0668058,0.11482254415750504,0.273138,1.38211,0.300595,0.712,,,5.00752,0.759649,0.659482,999,,,,"13331"
"Brandon Young","BAL",4,4,,4.45997,23,22,,,78.7,343,78,42,39,10,28,0,4,64,7.31893,3.20203,2.28571,1.14358,0.186589,0.0816327,0.10495627671480179,0.250804,1.34689,0.28692,0.695652,,,4.50028,0.759613,0.743941,999,,,,"sa3014926"
"A.J. Blubaugh","HOU",4,4,,4.2007,23,11,,,85.7,371,80,43,40,10,35,0,4,73,7.66628,3.67561,2.08571,1.05018,0.196765,0.0943396,0.10242587327957153,0.240964,1.34189,0.281125,0.712871,,,4.43357,0.758679,1.00719,999,,,,"sa3020112"
"Adrián Martínez","OAK",5,6,,4.40625,27,15,,,96,423,97,50,47,11,36,1,7,77,7.21875,3.375,2.13889,1.03125,0.182033,0.0851064,0.09692671149969101,0.255263,1.38542,0.294521,0.705782,,,4.48421,0.758254,0.786535,999,,,,"21023"
"Juan Mercedes","SEA",5,4,,4.27578,22,14,,,86.3,373,86,44,41,11,26,0,6,68,7.09154,2.71147,2.61538,1.14716,0.182306,0.0697051,0.11260054260492325,0.252199,1.2978,0.28626,0.703934,,,4.44855,0.756968,0.852997,999,,,,"sa3002818"
"Richard Gallardo","CHC",6,7,,4.71299,21,21,,,99.3,436,102,56,52,13,35,0,7,69,6.25378,3.17221,1.97143,1.17825,0.158257,0.0802752,0.07798164337873459,0.258883,1.37966,0.285256,0.681818,,,4.83611,0.756049,0.827772,999,,,,"sa3009990"
"Mitchell Kilkenny",,4,7,,5.4,21,18,,,85,381,101,55,51,12,26,0,4,48,5.08235,2.75294,1.84615,1.27059,0.125984,0.0682415,0.057742781937122345,0.287749,1.49412,0.305842,0.653358,,,5.01975,0.753705,0.746344,999,,,,"sa3010119"
