Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Alex McKenna",,80,325,291,58,41,9,3,5,30,32,28,0,124,5,1,0,5,4,3,0.199313,0.0861538,0.381538,0.225806,0.28,0.302406,0.262216,0.582406,0.103093,5.04773,0.325153,,-1.03641,24.4414,-15.158,63.648,-1.03641,5.1,-15.192548871040344,1.5175483226776123,-0.262541,999,,,,"sa3008003"
"Tucupita Marcano","SDP",105,389,353,83,60,15,2,6,43,38,29,0,70,2,2,3,4,7,4,0.235127,0.0745501,0.179949,0.414286,0.295337,0.339943,0.28084,0.63528,0.104816,4.69055,0.275986,,-0.989478,35.2711,-12.1263,78.6218,-0.989478,-8.9,-11.291885673999786,-4.6120805740356445,-0.264756,999,,,,"22871"
"Ehire Adrianza",,60,148,131,32,22,7,1,2,17,14,13,0,31,2,2,0,3,1,1,0.244275,0.0878378,0.209459,0.419355,0.317568,0.358779,0.298635,0.676346,0.114504,3.99349,0.3,,-0.507168,15.6066,-2.42633,83.9214,-0.507168,-5.9,-3.455174744129181,-4.268606781959534,-0.267549,999,,,,"8418"
"Hector Nieves","HOU",38,132,118,21,16,3,0,2,9,11,10,0,48,2,2,0,1,2,1,0.177966,0.0757576,0.363636,0.208333,0.25,0.254237,0.229327,0.504237,0.0762712,3.02629,0.271429,,-0.237822,6.32138,-9.76205,40.8515,-0.237822,1.9,-9.592966958880424,2.385008782148361,-0.271545,999,,,,"sa3017375"
"DJ Stewart","NYM",97,378,339,74,48,13,1,12,38,43,30,1,103,7,2,0,6,3,1,0.218289,0.0793651,0.272487,0.291262,0.293651,0.368732,0.290217,0.662382,0.150442,3.60733,0.274336,,-0.469308,37.2176,-8.8395,84.248,-0.469308,-3.6,-7.845726519823074,-7.766666412353516,-0.27304,616.6099853515625,,,,"17766"
"Jake Means",,88,355,320,62,40,15,1,6,31,32,29,0,108,5,1,0,9,3,1,0.19375,0.0816901,0.304225,0.268519,0.270423,0.303125,0.257359,0.573548,0.109375,3.75558,0.270531,,-0.392257,25.2656,-17.9891,55.2454,-0.392257,3.3,-19.429250210523605,4.604379773139954,-0.275564,999,,,,"sa1170316"
"Zach Kokoska","COL",86,337,304,73,47,15,2,9,40,44,22,0,87,8,1,2,3,9,4,0.240132,0.0652819,0.25816,0.252874,0.307463,0.391447,0.305756,0.69891,0.151316,5.58344,0.30622,,-0.481607,37.5297,-3.53182,75.1573,-0.481607,2.8,-10.853230655193329,-3.3912112712860107,-0.275878,999,,,,"sa3017165"
"Patrick Winkel","MIN",81,327,295,64,44,14,0,6,27,32,28,0,100,2,2,0,7,1,1,0.216949,0.0856269,0.30581,0.28,0.287462,0.325424,0.272802,0.612885,0.108475,1.76209,0.303665,,-0.792257,27.4665,-12.3765,71.4247,-0.792257,-7.9,-11.988481402397156,-1.8925046920776367,-0.276305,999,,,,"sa3017556"
"Phillip Sikes","BOS",107,445,401,87,55,22,3,7,54,48,32,0,150,8,4,0,4,18,4,0.216958,0.0719101,0.337079,0.213333,0.285393,0.339152,0.275763,0.624545,0.122195,7.01269,0.322581,,1.1797,38.4724,-15.7483,65.9999,1.1797,-2.6,-16.949273824691772,-0.9649323225021362,-0.278705,999,,,,"sa3017113"
"Cody Freeman","TEX",96,397,364,81,56,15,2,8,43,41,24,0,83,6,3,0,10,4,1,0.222527,0.0604534,0.209068,0.289157,0.279597,0.340659,0.272813,0.620256,0.118132,4.62995,0.264493,,-0.284719,33.3499,-15.0222,67.7225,-0.284719,-8,-15.638787418603897,-0.7064962387084961,-0.28488,999,,,,"sa3010153"
"Cody Roberts","PHI",73,255,233,50,34,12,0,4,25,27,16,0,75,3,2,1,8,1,1,0.214592,0.0627451,0.294118,0.213333,0.271654,0.317597,0.260867,0.58925,0.103004,2.49265,0.294872,,-0.63045,18.8914,-12.1789,59.4869,-0.63045,-2.8,-13.428817093372345,1.88474440574646,-0.285098,999,,,,"sa3007869"
"Alejandro Osuna","TEX",83,352,312,72,53,13,1,5,48,36,30,0,84,4,4,2,3,10,6,0.230769,0.0852273,0.238636,0.357143,0.302857,0.326923,0.280897,0.62978,0.0961538,5.38808,0.295154,,-1.20281,31.9329,-10.9563,73.3255,-1.20281,1.5,-12.453306078910828,-2.380070447921753,-0.286576,999,,,,"sa3015127"
"Trey Lipscomb","WSN",124,526,503,120,86,23,2,9,49,54,17,0,113,3,3,0,16,6,4,0.238569,0.0323194,0.214829,0.150442,0.26616,0.345924,0.265566,0.612084,0.107356,3.86498,0.289062,,-1.30506,41.0207,-23.0693,62.7785,-1.30506,2.8,-25.559871315956116,4.732686638832092,-0.290398,999,,,,"sa3020215"
"Bradley Zimmer",,114,338,294,56,40,9,1,6,40,33,28,1,136,14,2,0,3,13,5,0.190476,0.0828402,0.402367,0.205882,0.289941,0.289116,0.26422,0.579057,0.0986395,6.2841,0.324675,,-0.134505,25.9816,-15.2017,57.9994,-0.134505,1.5,-17.144528314471245,2.741916537284851,-0.291053,999,,,,"16221"
"Will Holland","MIN",102,373,334,63,42,13,3,5,40,33,31,0,133,6,1,1,4,16,5,0.188623,0.0831099,0.356568,0.233083,0.268817,0.290419,0.252397,0.559236,0.101796,7.02184,0.294416,,0.480905,25.0093,-20.4386,57.2815,0.480905,1.6,-18.61136484146118,2.97051739692688,-0.295947,999,,,,"sa3011204"
"Yohandy Morales","WSN",44,198,181,41,28,11,2,0,21,19,13,0,45,3,1,0,5,0,1,0.226519,0.0656566,0.227273,0.288889,0.287879,0.309392,0.266439,0.597271,0.0828729,4.11332,0.29927,,-0.761104,15.5848,-8.54033,63.3638,-0.761104,-0.7,-9.747685313224792,0.02751326560974121,-0.29681,999,,,,"sa3022672"
"Matt Whatley","TEX",72,264,239,47,35,8,0,4,29,24,17,0,78,4,1,3,6,3,3,0.196653,0.0643939,0.295455,0.217949,0.260536,0.280335,0.243638,0.540871,0.083682,3.57118,0.272152,,-1.09772,15.7807,-16.3862,47.5011,-1.09772,0.9,-17.704559326171875,5.750088095664978,-0.297641,999,,,,"sa915868"
"Eric Wagaman","LAA",61,236,216,49,33,9,1,6,22,24,17,0,60,1,2,0,7,4,1,0.226852,0.0720339,0.254237,0.283333,0.283898,0.361111,0.281641,0.645009,0.134259,4.51155,0.282895,,-0.0150393,21.5555,-7.19971,74.3394,-0.0150393,0.6,-7.271280657500029,-3.7356847524642944,-0.298022,999,,,,"sa3002875"
"Nathan Hickey","BOS",94,396,350,81,47,20,1,13,45,50,39,0,118,4,3,0,5,1,1,0.231429,0.0984849,0.29798,0.330508,0.313131,0.405714,0.313184,0.718846,0.174286,2.78955,0.306306,,-0.915539,46.5431,-1.70717,91.9372,-0.915539,-19,-4.741278290748596,-11.724867820739746,-0.30032,999,,,,"sa3017398"
"Griffin Conine","MIA",111,459,409,79,48,13,2,16,43,55,42,1,191,6,2,0,8,1,1,0.193154,0.0915033,0.416122,0.219895,0.276688,0.352078,0.276467,0.628767,0.158924,3.00451,0.308824,,-0.954065,39.9513,-15.9752,70.0225,-0.954065,4.4,-18.000201642513275,-0.6595234870910645,-0.301815,999,,,,"sa876060"
"Santiago Chávez",,57,198,182,33,26,6,0,1,18,14,12,0,64,3,0,1,5,0,1,0.181319,0.0606061,0.323232,0.1875,0.243655,0.230769,0.217977,0.474424,0.0494506,2.36913,0.273504,,-0.737988,7.61575,-16.5094,30.8116,-0.737988,4.3,-17.709351181983948,7.93756628036499,-0.301957,999,,,,"sa657706"
"Simon Whiteman",,87,326,289,60,46,11,1,2,31,24,28,0,95,3,1,5,5,10,2,0.207612,0.0858896,0.291411,0.294737,0.283489,0.273356,0.253951,0.556845,0.0657439,5.35035,0.300518,,0.562549,22.279,-17.4423,59.1291,0.562549,-1.8,-15.943775355815887,1.7934744358062744,-0.30385,999,,,,"sa1169809"
"Benjamin Blackwell","TEX",28,93,88,18,15,2,0,1,8,8,5,0,27,0,0,0,3,2,2,0.204545,0.0537634,0.290323,0.185185,0.247312,0.261364,0.228056,0.508675,0.0568182,3.38462,0.283333,,-0.598259,4.35554,-6.97596,36.7004,-0.598259,1.1,-7.651955187320709,1.4417107701301575,-0.304187,999,,,,"sa3022922"
"Gilbert Lara",,81,299,286,63,47,11,1,4,22,26,9,0,88,3,1,0,7,1,1,0.22028,0.0301003,0.294314,0.102273,0.250836,0.307692,0.244773,0.558528,0.0874126,2.72735,0.302564,,-0.67668,18.1544,-18.277,53.0038,-0.67668,1,-17.51374888420105,4.295855283737183,-0.305047,999,,,,"sa877337"
"Wilderd Patiño","ARI",108,483,435,95,73,15,1,6,61,52,29,1,165,17,1,1,3,29,7,0.218391,0.0600414,0.341615,0.175758,0.292531,0.298851,0.267157,0.591382,0.0804598,6.68255,0.335849,,1.93625,38.3055,-20.5453,64.0046,1.93625,-1.7,-19.602126717567444,0.0746912956237793,-0.30683,999,,,,"sa3007874"
"Daniel Susac","OAK",107,447,415,92,71,15,2,4,33,39,25,1,123,4,3,0,8,4,1,0.221687,0.0559284,0.275168,0.203252,0.270694,0.296386,0.251292,0.567079,0.0746988,3.84593,0.302406,,-0.384885,29.5609,-24.9034,59.8619,-0.384885,-4.6,-21.882813900709152,3.6120810508728027,-0.307481,999,,,,"sa3019997"
"Josh Morgan",,75,304,277,57,39,11,0,7,27,32,20,0,86,5,2,0,10,1,1,0.205776,0.0657895,0.282895,0.232558,0.269737,0.3213,0.262096,0.591036,0.115523,2.0899,0.268817,,-0.715206,22.8316,-14.209,66.9928,-0.715206,-1.8,-12.738272488117218,-0.6830099821090698,-0.308389,999,,,,"sa828797"
"Jordyn Adams","LAA",119,494,450,94,66,15,4,9,56,48,35,0,167,4,3,2,6,24,4,0.208889,0.0708502,0.338057,0.209581,0.270325,0.32,0.261132,0.590325,0.111111,7.37329,0.306859,,2.30265,36.706,-23.4851,60.1237,2.30265,-0.4,-21.300753116607666,1.4151087701320648,-0.309281,999,,,,"23788"
"Eduardo Lopez","BOS",82,333,301,67,49,13,1,4,37,29,27,0,97,2,3,0,3,6,2,0.222591,0.0810811,0.291291,0.278351,0.288288,0.312292,0.267987,0.600581,0.089701,4.80004,0.310345,,-0.245156,26.6391,-13.935,60.6106,-0.245156,5.2,-15.961678877472878,1.529364824295044,-0.310954,999,,,,"sa3009275"
"Matthew Lugo","BOS",103,434,405,93,64,20,3,6,48,45,20,0,117,5,3,1,11,7,4,0.22963,0.046083,0.269585,0.17094,0.272517,0.338272,0.26706,0.610789,0.108642,5.475,0.305263,,-0.974068,34.3844,-18.496,59.9675,-0.974068,2.3,-21.791887760162354,3.894650101661682,-0.314281,999,,,,"sa1169598"
"Brady Whalen",,77,317,293,71,50,15,1,5,34,34,17,0,63,4,2,1,3,3,1,0.242321,0.0536278,0.198738,0.269841,0.291139,0.351536,0.281984,0.642675,0.109215,4.15929,0.290749,,-0.369142,29.044,-9.58056,77.9217,-0.369142,0.9,-9.039615869522095,-4.923780083656311,-0.315778,999,,,,"sa918278"
"Jeffrey Wehler","TOR",53,208,187,38,24,7,3,4,21,24,19,0,68,1,1,0,1,6,5,0.203209,0.0913462,0.326923,0.279412,0.278846,0.336898,0.271915,0.615745,0.13369,6.30772,0.293103,,-1.24942,17.3179,-8.02566,70.9133,-1.24942,-2.5,-8.498629808425903,-1.7357437014579773,-0.315845,999,,,,"sa3022159"
"Billy Hamilton",,62,143,130,22,15,5,1,1,21,9,10,0,52,0,1,2,0,10,1,0.169231,0.0699301,0.363636,0.192308,0.22695,0.246154,0.212687,0.473104,0.0769231,8.59807,0.269231,,1.38529,4.872,-12.5517,33.0415,1.38529,1.5,-10.08763039112091,2.025426208972931,-0.319461,999,,,,"10199"
"Steven Leyton","CIN",80,313,297,66,40,17,3,6,37,36,8,0,73,6,2,0,10,2,1,0.222222,0.0255591,0.233227,0.109589,0.255591,0.360269,0.265495,0.61586,0.138047,5.5469,0.272727,,-0.438155,24.3912,-13.7461,58.0069,-0.438155,1.7,-16.721403628587723,2.8500587940216064,-0.320184,999,,,,"sa917309"
"Brady Allen","DET",127,531,477,103,65,23,3,12,57,56,45,1,164,6,3,0,13,3,1,0.215933,0.0847458,0.308851,0.27439,0.290019,0.352201,0.282458,0.64222,0.136268,4.14748,0.299342,,-0.708167,48.8602,-15.8391,76.5343,-0.708167,0.2,-15.638218104839325,-5.6531746834516525,-0.324103,999,,,,"sa3018098"
"Bryce Teodosio","LAA",112,413,376,71,50,13,1,7,41,41,27,0,167,8,1,1,4,10,5,0.18883,0.0653753,0.404358,0.161677,0.257282,0.284574,0.243909,0.541856,0.0957447,5.08038,0.315271,,-0.765326,24.7802,-25.5415,48.1866,-0.765326,7.6,-26.405738949775696,9.117489576339722,-0.324702,999,,,,"sa3016916"
"Parker Bates","KCR",88,315,285,61,46,10,2,3,28,27,21,0,83,4,2,3,8,5,4,0.214035,0.0666667,0.263492,0.253012,0.275641,0.294737,0.255456,0.570378,0.0807018,4.50549,0.288557,,-1.23538,21.9208,-16.4601,53.9263,-1.23538,8.1,-18.62524938583374,4.627778053283691,-0.328577,999,,,,"sa3017112"
"Alex De Jesus","TOR",98,422,378,79,49,16,4,10,52,45,37,1,142,3,4,0,8,3,2,0.208995,0.0876777,0.336493,0.260563,0.281991,0.351852,0.277177,0.633842,0.142857,5.2873,0.3,,-0.922207,36.9795,-14.4388,74.5602,-0.922207,-5.4,-13.7856884598732,-3.849441647529602,-0.3288,999,,,,"sa3008842"
"Kyle Schmidt",,51,192,175,37,28,6,1,2,17,17,13,0,53,4,0,0,5,0,1,0.211429,0.0677083,0.276042,0.245283,0.28125,0.291429,0.258861,0.572679,0.08,3.13589,0.291667,,-0.768809,13.9043,-9.48979,61.7624,-0.768809,-3.8,-9.565593004226685,-0.2726631164550781,-0.330553,999,,,,"sa3010707"
"Michael Reed","TEX",52,168,150,29,19,7,0,3,18,15,14,0,62,1,1,2,1,5,1,0.193333,0.0833333,0.369048,0.225806,0.26506,0.3,0.252744,0.56506,0.106667,4.90995,0.302326,,0.315948,11.3127,-9.15715,53.8122,0.315948,1.8,-8.981619596481323,-0.051851868629455566,-0.331613,999,,,,"sa738683"
"Willy Vasquez","TBR",119,499,465,99,70,15,4,10,51,48,29,0,148,2,2,1,11,10,5,0.212903,0.0581162,0.296593,0.195946,0.261044,0.326882,0.257798,0.587926,0.113978,5.68727,0.288026,,-0.888608,35.6961,-25.1042,64.3093,-0.888608,0.1,-22.228293120861053,1.9334803596138954,-0.333142,999,,,,"sa3011821"
"Zach Britton","TOR",65,271,232,47,28,13,1,5,31,30,32,1,89,6,1,0,4,3,1,0.202586,0.118081,0.328413,0.359551,0.313653,0.331897,0.290364,0.64555,0.12931,4.53358,0.302158,,-0.322911,26.7155,-6.30427,83.7006,-0.322911,0,-5.615563690662384,-6.970164775848389,-0.336873,999,,,,"sa3014821"
"Chad Pinder",,87,287,268,62,40,14,0,8,31,42,17,0,85,1,1,0,9,1,1,0.231343,0.0592334,0.296167,0.2,0.278746,0.373134,0.283287,0.65188,0.141791,2.34505,0.306818,,-0.668975,26.6059,-8.36343,73.6322,-0.668975,-4.2,-10.04402768611908,-3.145473003387451,-0.340495,999,,,,"15191"
"Gabriel Rodriguez","CLE",87,332,296,60,44,10,2,4,34,29,27,1,103,5,2,2,10,1,1,0.202703,0.0813253,0.310241,0.262136,0.278788,0.290541,0.255765,0.569328,0.0878378,3.99792,0.293194,,-0.799962,23.1892,-17.2631,60.4312,-0.799962,0.6,-16.54065352678299,1.8198707103729248,-0.343108,999,,,,"sa3008744"
"Bryan Arias","HOU",62,239,212,41,28,9,0,4,23,23,22,0,77,4,1,0,6,5,1,0.193396,0.0920502,0.322176,0.285714,0.280335,0.292453,0.25998,0.572788,0.0990566,4.14945,0.280303,,0.161845,17.5299,-11.5909,62.0979,0.161845,3.5,-10.692266374826431,-0.8907995223999023,-0.345305,999,,,,"sa3011265"
"Drew Lugbauer","OAK",105,432,392,75,38,17,1,19,41,45,35,1,189,4,1,0,4,1,1,0.191327,0.0810185,0.4375,0.185185,0.263889,0.385204,0.280491,0.649093,0.193878,2.47145,0.302703,,-0.807667,39.045,-13.5917,80.1005,-0.807667,0.9,-11.1081902384758,-7.036507725715637,-0.345733,999,,,,"sa829268"
"Ivan Gonzalez","CHW",46,172,157,33,26,6,0,1,14,13,12,0,35,2,1,0,6,1,1,0.210191,0.0697674,0.203488,0.342857,0.273256,0.267516,0.245439,0.540772,0.0573248,2.36206,0.262295,,-0.530283,10.5385,-10.4187,50.1651,-0.530283,-1.7,-10.8008451461792,1.4599058628082275,-0.348721,999,,,,"sa3010014"
"William Lugo","NYM",113,470,428,93,63,18,2,10,44,48,33,0,127,6,3,0,10,3,2,0.21729,0.0702128,0.270213,0.259843,0.280851,0.338785,0.273377,0.619636,0.121495,3.57363,0.282313,,-1.03008,39.7024,-17.5644,72.9584,-1.03008,-4.5,-16.775315046310425,-2.7730746269226074,-0.353071,999,,,,"sa3010876"
"Tyler McDonough","BOS",100,413,380,84,59,15,5,5,45,38,27,1,130,3,2,1,6,12,4,0.221053,0.0653753,0.31477,0.207692,0.276699,0.326316,0.264872,0.603015,0.105263,6.90199,0.319838,,0.033637,31.9703,-18.3514,58.4511,0.033637,7.5,-20.52724177017808,2.947530746459961,-0.353766,999,,,,"sa3016869"
"Jared Wegner","NYY",25,92,87,18,10,5,0,3,8,12,5,0,32,0,0,0,4,1,1,0.206897,0.0543478,0.347826,0.15625,0.25,0.367816,0.266695,0.617816,0.16092,2.61687,0.288462,,-0.337655,7.26103,-3.94863,67.9613,-0.337655,-1.8,-3.869451582431793,-2.8141093254089355,-0.354773,999,,,,"sa3022695"
"JJ Schwarz","OAK",76,303,274,55,39,11,0,5,22,26,27,0,92,1,1,0,6,0,1,0.20073,0.0891089,0.30363,0.293478,0.273927,0.29562,0.256225,0.569548,0.0948905,1.19448,0.280899,,-0.938321,21.2792,-15.6395,63.2809,-0.938321,-5.2,-14.269445657730103,0.3665785789489746,-0.359799,999,,,,"sa3008391"
"Michael Papierski",,92,352,306,68,49,12,1,6,35,31,38,1,80,5,2,1,8,0,1,0.222222,0.107955,0.227273,0.475,0.316239,0.326797,0.288975,0.643037,0.104575,2.3204,0.279279,,-1.12324,34.2946,-8.5946,81.0512,-1.12324,0,-9.115259170532227,-6.466784477233887,-0.361231,999,,,,"21386"
"Caleb Hamilton",,71,249,220,42,26,9,1,6,22,24,27,0,90,1,1,0,4,1,1,0.190909,0.108434,0.361446,0.3,0.281125,0.322727,0.270075,0.603852,0.131818,3.19456,0.288,,-0.638155,20.351,-9.98821,62.0574,-0.638155,-4.7,-11.958493947982788,-0.12548494338989258,-0.361375,999,,,,"19842"
"Dylan Shockley","PIT",36,121,107,17,14,3,0,0,10,8,9,0,47,4,1,0,2,0,1,0.158879,0.0743802,0.38843,0.191489,0.247934,0.186916,0.20871,0.43485,0.0280374,2.52354,0.278689,,-0.630116,3.72285,-11.0203,23.6549,-0.630116,2.1,-12.07431024312973,4.3229570388793945,-0.361997,999,,,,"sa1170874"
"Connor Kokx","CLE",102,377,331,69,51,14,1,3,45,35,32,0,99,12,1,1,8,14,4,0.208459,0.0848806,0.262599,0.323232,0.300532,0.283988,0.268575,0.58452,0.0755287,6.01277,0.286957,,0.379701,30.3429,-15.5924,69.3096,0.379701,1.2,-13.483903408050537,-2.955643892288208,-0.362039,999,,,,"sa3017735"
"Marcos Gonzalez",,43,158,144,31,21,7,0,3,16,17,9,0,49,3,1,1,2,0,1,0.215278,0.056962,0.310127,0.183673,0.273885,0.326389,0.265561,0.600274,0.111111,2.223,0.301075,,-0.676347,12.3211,-6.93024,67.2205,-0.676347,-2.7,-6.882071375846863,-2.1194592118263245,-0.362308,999,,,,"sa3003311"
"Murphy Stehly","WSN",73,282,258,60,47,10,1,2,24,29,14,0,59,9,1,0,9,4,3,0.232558,0.0496454,0.20922,0.237288,0.294326,0.302326,0.26869,0.596652,0.0697674,3.87332,0.292929,,-1.00559,22.7238,-11.6363,64.8729,-1.00559,-1,-13.277437686920166,0.03615522384643555,-0.36264,999,,,,"sa3020276"
"Roby Enriquez",,68,267,241,56,42,12,0,2,22,25,18,1,54,6,2,0,4,3,2,0.232365,0.0674157,0.202247,0.333333,0.299625,0.307054,0.271377,0.606679,0.0746888,2.81307,0.28877,,-0.744989,22.1109,-10.4215,66.8337,-0.744989,1.9,-11.715508162975311,-1.0431216955184937,-0.365455,999,,,,"sa3018209"
"Yorvis Torrealba",,43,151,138,35,27,7,0,1,21,14,10,0,29,2,0,1,4,6,3,0.253623,0.0662252,0.192053,0.344828,0.313333,0.326087,0.286333,0.63942,0.0724638,5.11578,0.314815,,-0.366734,14.3802,-4.01823,62.1367,-0.366734,0.3,-7.449679762125015,-1.3644620776176453,-0.366088,999,,,,"sa3010343"
"Brad Miller","TEX",94,280,249,52,33,8,1,10,30,34,29,1,81,1,1,0,5,2,1,0.208835,0.103571,0.289286,0.358025,0.292857,0.369478,0.289946,0.662335,0.160643,3.63394,0.264151,,-0.499796,27.5055,-6.61087,79.5978,-0.499796,-0.7,-7.3446963131427765,-5.844032943248749,-0.366511,999,,,,"12775"
"Bradlee Beesley","CHC",77,311,281,58,36,13,3,6,36,34,22,0,103,8,0,0,4,13,2,0.206406,0.0707396,0.33119,0.213592,0.282958,0.338078,0.27585,0.621036,0.131673,7.63171,0.302326,,1.24731,26.9099,-10.9836,71.0229,1.24731,-5.5,-9.917058110237122,-4.357289791107178,-0.367163,999,,,,"sa3015097"
"Warming Bernabel","COL",95,390,368,95,65,21,1,8,45,45,15,0,77,5,2,0,10,3,2,0.258152,0.0384615,0.197436,0.194805,0.294872,0.38587,0.295267,0.680741,0.127717,3.62664,0.305263,,-0.899092,40.0347,-7.48456,68.1258,-0.899092,-2.1,-16.29914939403534,-0.667019248008728,-0.36728,999,,,,"sa3008761"
"Erik Ostberg",,53,192,177,36,24,7,1,4,18,19,13,0,62,1,1,0,3,1,1,0.20339,0.0677083,0.322917,0.209677,0.260417,0.322034,0.256485,0.582451,0.118644,3.71111,0.285714,,-0.514873,13.5254,-9.86868,63.3993,-0.514873,-4.8,-8.935095012187958,-1.2726633548736572,-0.367399,999,,,,"sa3004505"
"Joshua Mears","SDP",77,296,265,43,20,10,1,12,30,39,23,0,149,7,1,0,4,6,3,0.162264,0.0777027,0.503378,0.154362,0.246622,0.343396,0.25944,0.590018,0.181132,5.34546,0.295238,,-0.45149,21.5779,-14.4879,64.2757,-0.45149,3,-13.551583170890808,-0.2627866268157959,-0.37224,999,,,,"sa3010162"
"Dalton Shuffield","MIN",65,249,226,47,34,6,2,5,25,23,22,0,84,0,1,0,3,8,2,0.207965,0.0883534,0.337349,0.261905,0.277108,0.318584,0.264807,0.595693,0.110619,6.16927,0.304348,,0.324357,19.2616,-11.0776,65.8832,0.324357,0.4,-9.854515105485916,-2.3447090089321136,-0.372867,999,,,,"sa3020270"
"Kyle Battle","NYY",36,122,108,19,12,5,0,2,12,10,10,0,42,3,1,0,1,5,1,0.175926,0.0819672,0.344262,0.238095,0.262295,0.277778,0.245529,0.540073,0.101852,5.33356,0.261538,,0.385294,7.4841,-7.38089,53.2901,0.385294,-0.1,-6.442834943532944,-1.4447971358895302,-0.3732,999,,,,"sa3016968"
"Andrew Pinckney","WSN",43,197,179,41,31,6,1,3,29,23,12,0,47,6,0,0,4,5,2,0.22905,0.0609137,0.238579,0.255319,0.299492,0.324022,0.279742,0.623515,0.0949721,6.15929,0.294574,,-0.221707,17.6827,-6.32064,72.2822,-0.221707,-1.3,-6.98633936047554,-3.4715166091918945,-0.373767,999,,,,"sa3022670"
"Luke Berryhill","HOU",83,345,298,61,39,13,1,8,43,39,38,0,129,7,2,0,9,3,1,0.204698,0.110145,0.373913,0.294574,0.307246,0.33557,0.289031,0.642817,0.130872,4.53678,0.325153,,-0.469308,33.6287,-8.40759,82.2342,-0.469308,-14,-7.81338170170784,-7.661816596984863,-0.374292,999,,,,"sa3011587"
"Matt O'Neill","NYM",70,254,223,37,26,6,1,4,22,19,28,1,109,2,1,0,5,0,1,0.165919,0.110236,0.429134,0.256881,0.26378,0.255605,0.238084,0.519385,0.0896861,2.95527,0.297297,,-0.84586,14.0112,-16.9373,49.2985,-0.84586,-0.3,-16.799990952014923,4.366372764110565,-0.377198,999,,,,"sa1170279"
"Dylan Rock","TOR",36,148,134,25,16,5,0,4,19,16,11,0,54,3,0,0,1,3,1,0.186567,0.0743243,0.364865,0.203704,0.263514,0.313433,0.258032,0.576946,0.126866,4.94476,0.276316,,-0.0532317,10.6159,-7.41702,61.2905,-0.0532317,-0.3,-6.917778994888067,-1.931393325328827,-0.380995,999,,,,"sa3020085"
"Tyler Callihan","CIN",119,495,455,102,69,22,4,7,45,48,29,0,133,4,2,5,5,13,3,0.224176,0.0585859,0.268687,0.218045,0.27551,0.336264,0.268668,0.611774,0.112088,5.78678,0.299685,,0.547843,39.8783,-20.4346,60.1339,0.547843,1.4,-23.899246871471405,3.2187830209732056,-0.381052,999,,,,"sa1169610"
"Randy Florentino","BAL",62,211,192,42,33,6,0,3,23,17,14,0,48,1,3,1,3,1,1,0.21875,0.0663507,0.227488,0.291667,0.271429,0.296875,0.252701,0.568304,0.078125,2.77317,0.270833,,-0.591924,14.2007,-11.5084,58.4992,-0.591924,-3.8,-11.084244966506958,0.07639622688293457,-0.38281,999,,,,"sa3005529"
"Wilmer Perez",,48,164,151,34,26,7,0,1,15,15,6,0,34,4,2,1,5,1,1,0.225166,0.0365854,0.207317,0.176471,0.269939,0.291391,0.249913,0.561329,0.0662252,2.83683,0.279661,,-0.499462,10.6578,-9.32468,52.2851,-0.499462,-2.3,-10.193761229515076,0.7129335403442383,-0.388417,999,,,,"sa3002634"
"Jake Washer",,50,183,175,35,23,7,0,5,17,19,7,0,65,1,0,0,6,1,1,0.2,0.0382514,0.355191,0.107692,0.234973,0.325714,0.243839,0.560687,0.125714,2.63976,0.285714,,-0.460937,10.9693,-11.3282,49.5631,-0.460937,-1.6,-11.895452827215195,1.7619928121566772,-0.388967,999,,,,"sa3011306"
"Josh Breaux","NYY",76,319,301,63,39,12,0,12,30,40,16,1,94,1,1,0,11,1,1,0.209302,0.0501567,0.294671,0.170213,0.250784,0.368771,0.265905,0.619554,0.159468,2.00285,0.260204,,-0.64586,24.9674,-13.9009,67.4134,-0.64586,-7.5,-13.101404309272766,-1.6394767761230469,-0.389156,999,,,,"sa3008051"
"Daniel Mateo","TEX",115,469,450,104,76,13,6,9,50,51,10,0,129,4,4,1,9,19,10,0.231111,0.021322,0.275053,0.0775194,0.252137,0.346667,0.257596,0.598803,0.115556,7.23542,0.300633,,-1.11424,33.4711,-23.6738,57.1752,-1.11424,3.6,-25.180085062980652,5.323250889778137,-0.391108,999,,,,"sa3010886"
"Yoshi Tsutsugo","SFG",88,336,292,61,40,11,1,9,34,36,39,0,101,1,4,0,6,1,1,0.208904,0.116071,0.300595,0.386139,0.300595,0.34589,0.287068,0.646486,0.136986,2.6738,0.27957,,-0.838488,32.2035,-8.73617,81.3298,-0.838488,-0.6,-8.610026180744171,-6.772839665412903,-0.392795,999,,,,"27459"
"Eric Yang","CIN",57,206,182,36,26,8,0,2,17,18,17,0,61,6,1,0,4,0,1,0.197802,0.0825243,0.296117,0.278689,0.286408,0.274725,0.257721,0.561133,0.0769231,1.75787,0.283333,,-0.799629,14.7231,-10.3768,52.7958,-0.799629,-1.9,-12.846281886100769,1.8845385313034058,-0.393447,999,,,,"sa1169769"
