Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Jacob Teter",,89,349,319,70,48,16,0,6,28,33,26,8,99,1,3,0,0,1,1,0.219436,0.0744986,0.283668,0.262626,0.277937,0.326019,0.256712,0.603956,0.106583,1.75042,0.294931,,-0.738321,24.6509,-17.8727,61.2793,-0.738321,2.2,-16.930355072021484,-4.211669683456421,-0.925822,999,,,,"sa3017016"
"Edryn Rodriguez","SEA",69,245,225,40,26,10,1,3,24,20,13,5,97,3,2,2,0,5,2,0.177778,0.0530612,0.395918,0.134021,0.230453,0.271111,0.213067,0.501564,0.0933333,5.9203,0.291339,,-0.129246,8.42449,-21.4273,33.01,-0.129246,1.2,-19.794904589653015,2.1002058386802673,-0.934414,999,,,,"sa3015600"
"Brandon Parker","ATL",71,280,249,49,31,11,1,6,30,30,23,4,101,6,2,0,0,4,2,0.196787,0.0821429,0.360714,0.227723,0.278571,0.321285,0.261636,0.599857,0.124498,4.75187,0.298611,,-0.475643,20.9224,-13.194,59.1183,-0.475643,-1.2,-14.656603664159775,-4.286419868469238,-0.937996,999,,,,"sa1169878"
"Daniel Cabrera","DET",102,420,383,87,63,16,3,5,44,37,33,7,88,1,3,0,1,4,1,0.227154,0.0785714,0.209524,0.375,0.288095,0.32376,0.264035,0.611855,0.0966057,4.64044,0.279863,,-0.315539,32.2203,-18.9543,63.7648,-0.315539,-0.5,-18.55081632733345,-5.129629611968994,-0.9384,999,,,,"sa3014452"
"Xavier Fernández",,93,362,333,82,58,16,0,8,34,41,24,9,67,2,3,0,0,0,1,0.246246,0.0662983,0.185083,0.358209,0.298343,0.366366,0.280483,0.664709,0.12012,1.42756,0.283525,,-0.999962,32.7158,-11.3918,74.4554,-0.999962,-3.1,-12.079992771148682,-9.750499725341797,-0.950431,999,,,,"sa737922"
"Andrew Moritz",,75,285,263,62,52,8,1,1,30,23,19,3,68,2,1,0,0,4,2,0.235741,0.0666667,0.238596,0.279412,0.291228,0.285171,0.255324,0.576399,0.0494297,4.33769,0.312821,,-0.583515,19.8019,-14.9237,54.8867,-0.583515,0.3,-16.511776506900787,-2.8415343165397644,-0.961928,999,,,,"sa3007054"
"Luis Mieses",,120,503,481,111,73,27,1,10,46,53,15,12,119,3,4,0,0,0,1,0.230769,0.0298211,0.236581,0.12605,0.256461,0.35343,0.252306,0.609892,0.122661,2.19537,0.283708,,-1.03078,33.6879,-27.5998,54.9251,-1.03078,7,-28.197404980659485,1.4554672241210938,-0.962481,999,,,,"sa3003274"
"Josh Sale",,49,181,159,29,19,5,0,5,18,18,19,3,70,3,0,0,0,1,1,0.18239,0.104972,0.38674,0.271429,0.281768,0.308176,0.260224,0.589944,0.125786,2.40046,0.285714,,-0.514873,13.3126,-8.74123,58.9972,-0.514873,-4.4,-9.407390773296356,-6.395150065422058,-0.962564,999,,,,"sa548183"
"Grant Koch","PIT",64,232,215,43,31,9,0,3,24,20,14,5,66,2,1,0,0,0,1,0.2,0.0603448,0.284483,0.212121,0.25431,0.283721,0.230308,0.538031,0.0837209,2.33795,0.272109,,-0.745693,11.2994,-16.9684,38.1336,-0.745693,-3.3,-18.526893615722656,0.9621989727020264,-0.963574,999,,,,"sa3008180"
"Damon Dues","SFG",78,296,257,58,47,10,1,0,36,22,33,5,67,3,1,2,0,12,3,0.225681,0.111486,0.226351,0.492537,0.319728,0.272374,0.266952,0.592101,0.0466926,5.79646,0.303665,,0.532766,23.4245,-12.6413,67.8441,0.532766,-9.6,-11.258765280246735,-8.512404799461365,-0.966237,999,,,,"sa3017285"
"Jack Reinheimer",,81,304,279,59,47,10,1,1,33,22,18,4,90,3,2,2,0,9,1,0.21147,0.0592105,0.296053,0.2,0.264901,0.265233,0.232921,0.530134,0.0537634,6.04028,0.305263,,0.884794,15.4658,-21.5748,38.3067,0.884794,-1.8,-21.587330043315887,1.5509700775146484,-0.968028,999,,,,"14938"
"Aaron Sabato","MIN",96,408,358,66,36,18,0,12,41,46,42,9,153,6,2,0,0,1,1,0.184358,0.102941,0.375,0.27451,0.279412,0.335196,0.264484,0.614607,0.150838,2.08343,0.276923,,-0.799962,31.4517,-18.2607,65.6593,-0.799962,1.5,-17.588055908679962,-5.995590686798096,-0.969403,999,,,,"sa3014494"
"Jack López",,91,341,317,69,46,14,2,7,36,35,16,8,109,4,2,2,1,7,3,0.217666,0.0469208,0.319648,0.146789,0.262537,0.340694,0.25271,0.603231,0.123028,5.49679,0.305419,,-0.313131,22.9525,-18.5964,54.2864,-0.313131,-6.1,-18.99122041463852,-2.341181516647339,-0.97191,999,,,,"13663"
"Niko Decolati","COL",88,350,308,69,53,12,1,3,44,33,32,8,93,7,2,1,0,9,3,0.224026,0.0914286,0.265714,0.344086,0.309456,0.298701,0.267051,0.608157,0.0746753,5.42367,0.308411,,-0.113464,27.7269,-14.9186,49.2104,-0.113464,4.3,-22.1356870085001,0.44197559356689453,-0.974549,999,,,,"sa3006670"
"Pat Valaika",,96,344,319,68,49,12,0,7,32,36,21,7,93,1,3,0,0,1,1,0.213166,0.0610465,0.270349,0.225806,0.261628,0.316614,0.245302,0.578242,0.103448,2.14581,0.274775,,-0.715206,21.038,-20.8764,51.9584,-0.715206,6,-21.188796818256378,-0.3198118209838867,-0.976469,999,,,,"14885"
"Victor Mesa","MIA",85,346,320,74,61,10,1,2,33,28,17,10,63,4,3,2,0,11,3,0.23125,0.0491329,0.182081,0.269841,0.276163,0.2875,0.238397,0.563663,0.05625,5.34396,0.27907,,0.378997,19.1762,-22.9818,44.5012,0.378997,5.6,-23.410122722387314,1.786067008972168,-0.981189,999,,,,"sa3008602"
"Hamlet Marte",,39,128,117,21,16,3,0,2,11,11,9,5,48,1,1,0,0,1,1,0.179487,0.0703125,0.375,0.1875,0.242188,0.25641,0.206258,0.498598,0.0769231,2.74141,0.279412,,-0.383886,3.67748,-11.9186,25.7837,-0.383886,-4.4,-12.152564287185669,-2.0484421253204346,-0.981367,999,,,,"sa597218"
"Carson Taylor","PHI",81,320,290,67,49,10,1,7,35,29,26,7,82,2,2,0,0,0,1,0.231034,0.08125,0.25625,0.317073,0.296875,0.344828,0.274612,0.641703,0.113793,2.57228,0.295566,,-0.961437,27.3597,-11.6304,68.7014,-0.961437,-13.3,-13.369208753108978,-7.42110538482666,-0.986353,999,,,,"sa3014468"
"Ryan Aguilar",,87,327,283,50,35,8,1,6,37,32,36,3,131,6,1,1,0,4,1,0.176678,0.110092,0.400612,0.274809,0.282209,0.275618,0.253106,0.557827,0.0989399,4.94089,0.29932,,-0.192257,22.1176,-17.7254,54.5607,-0.192257,3,-17.996029153466225,-3.007495403289795,-0.986547,999,,,,"19967"
"Jared Carr","PHI",107,401,361,75,57,13,2,3,40,33,31,6,123,6,2,1,0,11,5,0.207756,0.0773067,0.306733,0.252033,0.28,0.279778,0.24715,0.559778,0.0720222,5.5376,0.303797,,-0.588441,25.1394,-23.7201,50.2912,-0.588441,0.2,-25.282717883586884,1.6733979731798172,-0.99236,999,,,,"sa3017343"
"Jan Mercado","MIA",55,210,193,34,25,5,1,3,17,20,12,5,96,5,0,0,0,1,1,0.176166,0.0571429,0.457143,0.125,0.242857,0.259067,0.216413,0.501925,0.0829016,4.04359,0.329787,,-0.507168,7.80459,-17.7827,29.7633,-0.507168,-2.2,-18.779819309711456,1.658024549484253,-0.994127,999,,,,"sa3005152"
"Hogan Windish","SEA",101,440,395,79,52,14,2,11,45,51,34,9,157,8,3,0,0,5,1,0.2,0.0772727,0.356818,0.216561,0.275,0.329114,0.259148,0.604114,0.129114,4.88521,0.295652,,-0.0770135,31.9688,-21.6426,64.95,-0.0770135,1.7,-18.555786654353142,-6.383479833602905,-0.996167,999,,,,"sa3019805"
"Nelson Maldonado",,91,363,331,78,52,19,1,6,35,39,26,7,82,3,2,1,0,1,1,0.23565,0.0716253,0.225895,0.317073,0.29558,0.353474,0.277513,0.649054,0.117825,2.80379,0.293878,,-0.792257,31.9106,-12.3188,72.1376,-0.792257,-2.4,-13.322038531303406,-9.06887149810791,-0.999921,999,,,,"sa3010389"
"Gionti Turner","TBR",80,275,246,49,40,7,0,2,28,22,16,7,80,7,1,5,0,6,3,0.199187,0.0581818,0.290909,0.2,0.266667,0.252033,0.225708,0.518699,0.0528455,4.4066,0.284848,,-0.497721,12.3431,-21.1641,42.0666,-0.497721,-0.8,-19.587208122015,0.21043497323989868,-1.00051,999,,,,"sa3007326"
"Cody Wilson","WSN",75,238,211,35,27,6,1,1,21,16,14,4,91,4,1,8,0,11,3,0.165877,0.0588235,0.382353,0.153846,0.230435,0.218009,0.197907,0.448444,0.0521327,6.94915,0.283333,,0.617856,5.18732,-23.8116,17.4214,0.617856,4.7,-23.73013609647751,5.574485421180725,-1.00212,999,,,,"24671"
"Colby Thomas","OAK",128,574,534,117,73,29,4,11,63,63,25,10,178,12,1,2,0,13,4,0.219101,0.043554,0.310105,0.140449,0.269231,0.350187,0.263284,0.619418,0.131086,6.19198,0.306358,,0.141176,43.6761,-26.2625,68.1734,0.141176,-1.5,-21.74824595451355,-7.827160358428955,-1.00448,999,,,,"sa3020713"
"Walking Cabrera",,89,369,341,70,48,14,1,7,39,35,21,5,115,3,4,0,0,4,1,0.205279,0.0569106,0.311653,0.182609,0.254743,0.313783,0.243639,0.568526,0.108504,4.60813,0.282511,,-0.138321,22.0571,-22.9034,54.1998,-0.138321,-3.6,-20.388397604227066,-2.244179844856262,-1.0067,999,,,,"sa3005240"
"Cameron Masterman","OAK",70,282,259,49,33,12,0,4,30,26,16,4,104,4,3,0,0,2,1,0.189189,0.0567376,0.368794,0.153846,0.244681,0.281853,0.22777,0.526534,0.0926641,3.63329,0.292208,,-0.399629,13.1402,-21.2198,43.5582,-0.399629,2.9,-19.471013516187668,-0.208465576171875,-1.00698,999,,,,"sa3019994"
"Evan Skoug",,59,211,186,33,19,9,0,5,21,22,20,3,72,4,1,0,1,0,1,0.177419,0.0947867,0.341232,0.277778,0.270142,0.306452,0.253447,0.576594,0.129032,2.03022,0.254545,,-0.730283,14.3314,-11.3778,55.7156,-0.730283,0,-11.926354587078094,-5.426954746246338,-1.01556,999,,,,"sa829713"
"Alberto Rodriguez","SEA",121,539,494,109,73,24,3,9,57,56,36,8,151,6,2,1,0,5,3,0.220648,0.0667903,0.280148,0.238411,0.280669,0.336032,0.265774,0.616702,0.115385,4.49119,0.297619,,-1.09068,42.1277,-23.5463,69.5424,-1.09068,-1.8,-20.761281371116638,-7.741358041763306,-1.01609,999,,,,"sa3005603"
"Robert Hassell III","WSN",125,566,510,110,80,20,2,8,59,50,48,12,160,4,2,2,1,10,3,0.215686,0.0848057,0.282686,0.3,0.287234,0.309804,0.258343,0.597038,0.0941176,4.91058,0.296512,,-0.190849,40.7448,-28.219,57.9363,-0.190849,-1.9,-29.685470208525658,0.17965900897979736,-1.01996,999,,,,"sa3014701"
"Leandro Pineda","PHI",113,455,409,89,56,22,4,7,48,45,34,5,125,7,5,0,1,3,2,0.217604,0.0747253,0.274725,0.272,0.285714,0.342298,0.271894,0.628013,0.124694,4.73446,0.29078,,-0.953027,37.8749,-17.5642,66.879,-0.953027,-1.1,-19.622583091259003,-6.115431904792786,-1.02123,999,,,,"sa3008905"
"Cameron Barstad","MIA",69,258,236,47,28,14,1,4,20,26,18,9,104,3,1,0,0,0,1,0.199153,0.0697674,0.403101,0.173077,0.263566,0.317797,0.241567,0.581362,0.118644,2.54092,0.333333,,-0.730283,14.9781,-16.4577,46.6257,-0.730283,-6,-17.78993147611618,-1.2601408958435059,-1.02339,999,,,,"sa3011350"
"D'Shawn Knowles","LAA",123,520,472,100,73,19,4,4,58,43,34,9,156,3,2,9,0,16,6,0.211864,0.0653846,0.3,0.217949,0.268102,0.294492,0.242877,0.562593,0.0826271,6.40412,0.305732,,-0.110686,30.7542,-32.6048,47.4707,-0.110686,2.9,-32.84004055708647,4.810640931129456,-1.03327,999,,,,"sa3006889"
"Kevin Graham","ARI",68,279,257,58,43,10,2,3,27,24,18,6,81,2,2,0,0,3,3,0.225681,0.0645161,0.290323,0.222222,0.27957,0.315175,0.253991,0.594745,0.0894942,4.42428,0.314286,,-1.10543,19.0761,-14.9184,55.1785,-1.10543,-0.2,-16.597489714622498,-3.275396779179573,-1.03412,999,,,,"sa3020087"
"Cole Roederer","CHC",92,371,334,71,49,12,2,8,34,40,30,6,114,3,4,0,0,6,2,0.212575,0.0808625,0.307278,0.263158,0.280323,0.332335,0.263615,0.612659,0.11976,4.69457,0.291667,,-0.229745,28.3319,-16.8723,62.8211,-0.229745,-1.6,-17.317651346325874,-5.68950617313385,-1.0342,999,,,,"sa3008184"
"Chad Stevens","HOU",112,453,409,75,48,15,3,9,41,47,35,9,183,7,2,0,0,10,4,0.183374,0.0772627,0.403974,0.191257,0.258278,0.300734,0.240849,0.559012,0.117359,5.75192,0.30137,,-0.312427,26.029,-29.1665,48.8383,-0.312427,-2.7,-28.082440972328186,2.293386220932007,-1.03686,999,,,,"sa3017040"
"Bryant Packard",,72,289,265,60,42,12,1,5,36,32,13,6,70,8,2,1,0,6,2,0.226415,0.0449827,0.242215,0.185714,0.28125,0.335849,0.263335,0.617099,0.109434,5.60984,0.286458,,-0.0833481,22.0025,-13.2105,63.2793,-0.0833481,0,-12.799094043672085,-7.433127403259277,-1.03838,999,,,,"sa3010590"
"Jesús Aguilar",,95,362,327,77,54,14,0,9,29,44,29,7,92,2,4,0,2,0,1,0.235474,0.0801105,0.254144,0.315217,0.298343,0.360856,0.281319,0.659199,0.125382,1.05568,0.295652,,-1.02308,32.9672,-11.1404,72.3134,-1.02308,0,-13.439487218856812,-9.310699462890625,-1.03914,999,,,,"11342"
"Hunter Dozier",,105,401,360,78,46,16,4,12,43,42,35,8,120,3,3,0,0,4,2,0.216667,0.0872818,0.299252,0.291667,0.289277,0.383333,0.28445,0.67261,0.166667,5.07711,0.285714,,-0.629745,37.5615,-11.298,76.2862,-0.629745,-13.5,-12.023808479309082,-12.026602029800415,-1.03966,999,,,,"15117"
"Zavier Warren","MIL",109,452,410,89,59,18,2,10,46,48,35,14,114,4,3,0,0,4,1,0.217073,0.0774336,0.252212,0.307018,0.283186,0.343902,0.262909,0.627088,0.126829,4.2191,0.273356,,-0.269308,34.2523,-20.8213,61.1559,-0.269308,4.5,-22.02045664191246,-3.803938865661621,-1.04003,999,,,,"sa3014549"
"Tyler Osik",,73,292,263,58,40,12,1,5,28,33,21,8,86,7,1,0,0,2,1,0.220532,0.0719178,0.294521,0.244186,0.294521,0.330798,0.267411,0.625319,0.110266,3.8099,0.306358,,-0.484385,23.2194,-12.3591,65.3946,-0.484385,-2.4,-12.592017143964767,-7.764491558074951,-1.04061,999,,,,"sa3010017"
"Will Frizzell","WSN",96,389,343,74,49,15,1,9,40,45,38,8,110,7,1,0,1,0,1,0.215743,0.0976864,0.282776,0.345455,0.305913,0.344023,0.282062,0.649936,0.12828,2.38897,0.288889,,-1.08472,35.6659,-11.7315,73.8372,-1.08472,0,-13.69289779663086,-10.005144119262695,-1.04196,999,,,,"sa3017555"
"Yorman Rodriguez",,90,374,352,90,67,14,1,8,38,41,16,14,66,2,3,1,1,3,1,0.255682,0.0427807,0.176471,0.242424,0.289544,0.369318,0.270162,0.658862,0.113636,3.48381,0.291815,,-0.369142,30.5943,-14.9754,71.4635,-0.369142,0,-13.590954065322876,-9.619341850280762,-1.04427,999,,,,"sa872817"
"James Triantos","CHC",103,452,417,105,81,16,3,5,54,45,27,15,70,5,3,0,0,9,3,0.251799,0.0597345,0.154867,0.385714,0.303097,0.340528,0.270237,0.643625,0.088729,5.48625,0.289855,,-0.221336,37.0033,-18.0703,67.2601,-0.221336,-9,-18.554338306188583,-7.33921217918396,-1.04693,999,,,,"sa3017295"
"Pedro Castellanos",,96,401,378,88,64,15,1,8,39,43,14,11,91,7,2,0,0,1,1,0.232804,0.0349127,0.226933,0.153846,0.27182,0.34127,0.25618,0.61309,0.108466,2.75787,0.284698,,-0.792257,28.1466,-20.7129,62.0903,-0.792257,2.8,-19.625003695487976,-4.56699013710022,-1.05046,999,,,,"sa917074"
"William Simoneit","PHI",86,338,304,64,43,14,1,6,34,42,26,9,104,7,1,0,0,2,1,0.210526,0.0769231,0.307692,0.25,0.286982,0.322368,0.260996,0.609351,0.111842,3.61025,0.297436,,-0.538321,25.0764,-16.1069,59.5731,-0.538321,1.6,-17.46633607149124,-4.609582781791687,-1.05342,999,,,,"sa3014885"
"Jordan Diaz","OAK",133,517,485,118,81,24,0,13,42,58,25,19,100,4,3,0,1,0,1,0.243299,0.0483559,0.193424,0.25,0.284333,0.373196,0.270017,0.657529,0.129897,1.11612,0.28,,-1.12324,42.23,-20.7634,72.8404,-1.12324,-12.1,-17.94788646697998,-10.200382471084595,-1.05529,999,,,,"22650"
"Michael Cantu",,49,148,135,21,17,3,0,1,10,9,13,5,63,0,0,0,0,0,1,0.155556,0.0878378,0.425676,0.206349,0.22973,0.2,0.183956,0.42973,0.0444444,1.7316,0.28169,,-0.614706,1.51091,-16.522,13.6726,-0.614706,-1.9,-16.442805409431458,0.8189889192581177,-1.05532,999,,,,"sa829494"
"Kyler Castillo","MIA",66,241,216,53,43,8,1,1,19,21,20,7,53,3,2,0,0,1,2,0.24537,0.0829876,0.219917,0.377358,0.315353,0.305556,0.267935,0.620908,0.0601852,2.71685,0.317073,,-1.09876,19.2689,-10.0955,64.3029,-1.09876,-4.4,-11.756566643714905,-7.056525707244873,-1.05749,999,,,,"sa3017373"
"Nick Dalesandro","ARI",79,280,256,57,46,9,1,1,29,20,19,6,82,2,2,1,0,15,3,0.222656,0.0678571,0.292857,0.231707,0.27957,0.277344,0.241254,0.556914,0.0546875,6.19354,0.32,,1.26375,16.1825,-17.9338,46.6395,1.26375,-4,-17.245808124542236,-2.9711934328079224,-1.06503,999,,,,"sa3007503"
"Brenden Dixon","PIT",81,318,280,58,38,11,2,7,34,32,31,7,103,4,2,1,0,1,2,0.207143,0.0974843,0.323899,0.300971,0.293375,0.335714,0.270935,0.62909,0.128571,3.67762,0.296512,,-1.15269,26.2176,-12.5288,65.3694,-1.15269,-7.9,-14.79557466506958,-6.731569766998291,-1.06662,999,,,,"sa3017397"
"Nick Senzel","WSN",106,375,340,76,55,14,1,6,45,34,29,7,75,3,2,1,0,7,3,0.223529,0.0773333,0.2,0.386667,0.28877,0.323529,0.264396,0.612299,0.1,4.65634,0.268199,,-0.482644,28.8806,-16.811,61.9946,-0.482644,-6.8,-18.138766199350357,-5.422134280204773,-1.07583,999,,,,"19293"
"Trevor Schwecke","PHI",94,374,338,75,51,16,2,6,40,42,28,10,104,6,2,0,1,6,3,0.221893,0.0748663,0.278075,0.269231,0.291444,0.33432,0.266358,0.625763,0.112426,4.9658,0.3,,-0.644118,29.4127,-16.157,63.1676,-0.644118,-1.7,-17.709664404392242,-5.822574853897095,-1.07637,999,,,,"sa3009874"
"Jose Sanabria","TBR",46,185,168,35,27,6,1,1,19,14,14,7,58,2,1,0,0,2,2,0.208333,0.0756757,0.313514,0.241379,0.275676,0.27381,0.23139,0.549485,0.0654762,4.45911,0.309091,,-0.721541,9.17648,-13.3647,45.4713,-0.721541,-1.9,-13.218823492527008,-3.9392415285110474,-1.08265,999,,,,"sa3018524"
"Daniel Palka",,94,379,343,72,47,13,1,11,42,39,34,8,109,1,1,0,1,2,1,0.209913,0.0897098,0.287599,0.311927,0.282322,0.349854,0.269762,0.632176,0.139942,3.47587,0.272321,,-0.592257,30.8774,-15.3016,70.5348,-0.592257,-2.4,-14.426856696605682,-9.362815856933594,-1.08506,999,,,,"14897"
"Zack Collins",,107,406,353,69,41,19,0,9,40,39,48,5,143,2,3,0,1,2,1,0.195467,0.118227,0.352217,0.335664,0.293103,0.325779,0.272389,0.618882,0.130312,2.42917,0.294118,,-0.684719,33.9632,-15.5055,71.9536,-0.684719,0,-14.328515589237213,-10.442386627197266,-1.09457,999,,,,"19181"
"Joe Naranjo","CLE",112,447,395,83,61,15,1,6,40,42,44,11,130,6,2,0,1,1,1,0.210127,0.098434,0.290828,0.338462,0.297539,0.298734,0.260104,0.596273,0.0886076,2.36596,0.295019,,-0.99259,32.8322,-21.6321,63.4384,-0.99259,2.6,-20.57494592666626,-5.612081050872803,-1.09687,999,,,,"sa3010025"
"Jordy Barley","WSN",94,355,329,63,46,10,2,5,37,30,20,3,126,2,2,2,0,19,5,0.191489,0.056338,0.35493,0.15873,0.240793,0.279635,0.227071,0.520428,0.0881459,7.0339,0.29,,1.18878,16.3357,-26.919,36.9722,1.18878,-0.5,-26.530301213264465,3.4131393432617188,-1.09951,999,,,,"sa3004148"
"Logan Wyatt","SFG",105,417,373,83,63,13,0,7,43,38,39,8,101,3,2,0,0,1,1,0.22252,0.0935252,0.242206,0.386139,0.29976,0.313673,0.267844,0.613433,0.0911528,2.07853,0.284644,,-0.969475,33.3094,-17.4997,68.4427,-0.969475,-0.3,-17.27195954322815,-7.960934937000275,-1.09992,999,,,,"sa3011259"
"Donovan Casey",,93,381,353,75,53,14,2,6,38,35,22,5,133,4,2,0,0,7,2,0.212465,0.0577428,0.349081,0.165414,0.265092,0.314448,0.250223,0.579539,0.101983,5.37162,0.319444,,-0.0143352,24.8578,-21.5648,52.4928,-0.0143352,2.6,-22.43780857231468,-1.5997357368469238,-1.10299,999,,,,"sa915654"
"Javier Valdes","ATL",78,311,269,63,41,13,1,8,32,40,29,10,75,11,2,0,0,1,1,0.234201,0.0932476,0.241158,0.386667,0.33119,0.379182,0.302866,0.710372,0.144981,2.78416,0.292553,,-0.769142,33.8879,-4.00563,86.7581,-0.769142,-21.5,-5.870993256568909,-15.786448955535889,-1.10339,999,,,,"sa3010902"
"Zach Zubia","MIA",96,353,305,64,45,11,0,8,32,36,43,9,118,3,2,0,0,0,1,0.209836,0.121813,0.334278,0.364407,0.311615,0.32459,0.276939,0.636205,0.114754,1.27087,0.309392,,-1.0539,30.8634,-12.1476,70.3388,-1.0539,0,-14.025144934654236,-9.079217910766602,-1.10503,999,,,,"sa3016861"
"Donta' Williams","BAL",101,400,350,68,49,14,1,4,45,36,40,7,119,7,2,1,1,12,6,0.194286,0.1,0.2975,0.336134,0.288221,0.274286,0.250737,0.562506,0.08,5.28332,0.279476,,-0.818224,26.2684,-22.4693,57.1381,-0.818224,-4.8,-21.361208260059357,-3.3302764892578125,-1.10698,999,,,,"sa3017152"
"Paul Witt","WSN",68,249,230,49,29,13,1,6,26,26,12,5,54,4,2,1,0,1,1,0.213043,0.0481928,0.216867,0.222222,0.262097,0.356522,0.259799,0.618618,0.143478,3.725,0.25,,-0.530283,18.2261,-12.1131,58.9128,-0.530283,0,-13.204601287841797,-6.404321193695068,-1.10968,999,,,,"sa3014949"
"Osvaldo Tovalin","STL",118,477,449,106,79,19,2,6,47,50,16,17,94,10,2,0,1,3,3,0.23608,0.033543,0.197065,0.170213,0.27673,0.327394,0.25017,0.604124,0.091314,3.55974,0.2849,,-1.34429,31.1004,-27.0193,55.1802,-1.34429,-1.3,-27.82969379425049,0.45264554023742676,-1.10995,999,,,,"sa3016927"
"Nick Quintana",,89,355,317,62,39,16,0,7,37,36,32,8,100,5,1,0,0,1,1,0.195584,0.0901408,0.28169,0.32,0.278873,0.312303,0.25556,0.591176,0.116719,2.38875,0.260664,,-0.746026,24.7352,-18.5195,51.3471,-0.746026,-2.4,-22.143151700496674,-1.0956202745437622,-1.11164,999,,,,"sa3010390"
"Scott Schreiber",,62,252,233,51,35,10,1,5,25,28,14,7,78,4,1,0,1,3,2,0.218884,0.0555556,0.309524,0.179487,0.27381,0.334764,0.255882,0.608573,0.11588,4.2818,0.304636,,-0.598592,17.6258,-13.0789,59.2576,-0.598592,-2.2,-12.900696694850922,-6.82962965965271,-1.11369,999,,,,"sa3007637"
"Garrett Wolforth",,76,284,266,50,31,12,2,5,26,27,15,4,112,2,1,0,0,1,1,0.18797,0.0528169,0.394366,0.133929,0.235915,0.304511,0.230532,0.540427,0.116541,4.33448,0.3,,-0.561103,13.8848,-20.7189,39.4518,-0.561103,-4.2,-21.863954186439514,1.017519474029541,-1.11421,999,,,,"sa876111"
"Riley Mahan",,74,287,268,52,34,11,1,6,26,30,14,4,111,3,2,0,0,2,1,0.19403,0.0487805,0.38676,0.126126,0.240418,0.309702,0.234693,0.55012,0.115672,4.05662,0.300654,,-0.384219,15.0233,-19.946,46.2185,-0.384219,3.8,-19.50621286034584,-1.4726336002349854,-1.11723,999,,,,"sa829844"
"Joe Donovan","CLE",67,230,210,40,26,9,1,4,23,24,12,7,79,7,1,0,0,1,1,0.190476,0.0521739,0.343478,0.151899,0.256522,0.3,0.234469,0.556522,0.109524,3.96367,0.28125,,-0.514873,11.9968,-16.0273,45.6702,-0.514873,-7.8,-15.487520396709442,-3.5745444297790527,-1.12158,999,,,,"sa3015088"
"Armani Smith",,81,329,301,63,46,11,1,5,30,31,24,10,104,3,1,0,0,3,2,0.209302,0.0729483,0.316109,0.230769,0.273556,0.302326,0.24385,0.575882,0.0930233,3.61275,0.300518,,-0.729579,19.7238,-20.3629,51.3574,-0.729579,1.1,-19.904995799064636,-2.5265432596206665,-1.12217,999,,,,"sa918911"
"Kyle Datres","COL",94,378,332,74,52,12,2,8,40,44,35,9,102,8,3,0,1,11,2,0.222892,0.0925926,0.269841,0.343137,0.309524,0.343374,0.281542,0.652897,0.120482,5.68765,0.293333,,0.693203,34.4942,-11.5629,58.925,0.693203,-7,-18.541616082191467,-5.611111164093018,-1.12466,999,,,,"sa3008029"
"Yadiel Hernandez",,93,299,276,66,48,11,0,7,29,33,20,8,78,1,2,0,1,2,1,0.23913,0.0668896,0.26087,0.25641,0.29097,0.355072,0.271988,0.646042,0.115942,2.55895,0.305699,,-0.492091,24.9127,-11.5187,67.0841,-0.492091,-5.5,-12.684646010398865,-8.795855283737183,-1.1265,999,,,,"19334"
"Martín Maldonado","CHW",97,331,292,50,33,8,0,9,28,28,28,7,113,4,1,6,0,0,1,0.171233,0.0845921,0.34139,0.247788,0.252308,0.291096,0.234681,0.543404,0.119863,1.55329,0.239766,,-0.868975,17.3233,-23.0071,42.7089,-0.868975,-5.1,-23.591026842594147,0.9809818267822266,-1.13319,999,,,,"6887"
"Willie Joe Garry Jr.","MIN",87,312,283,53,33,11,5,4,32,29,21,6,123,4,1,3,1,11,3,0.187279,0.0673077,0.394231,0.170732,0.252427,0.303887,0.237651,0.556314,0.116608,7.75357,0.312102,,0.533099,17.0986,-20.9168,47.0612,0.533099,-3.9,-19.257591903209686,-2.753615617752075,-1.13785,999,,,,"sa3007065"
"Colby Smelley","CHW",79,324,291,62,49,11,0,2,24,29,23,11,87,8,2,0,0,0,1,0.213058,0.0709877,0.268519,0.264368,0.287037,0.271478,0.239913,0.558515,0.0584192,1.45252,0.294118,,-0.953732,18.3647,-21.1128,46.3351,-0.953732,-6.6,-21.7875137925148,-0.6476187705993652,-1.13947,999,,,,"sa3017797"
"Jose Mena",,66,240,230,47,37,8,0,2,15,18,8,9,68,2,0,0,0,0,1,0.204348,0.0333333,0.283333,0.117647,0.2375,0.265217,0.205057,0.502717,0.0608696,1.44042,0.28125,,-0.714873,6.65605,-22.5866,27.1582,-0.714873,-1.7,-22.372482657432556,2.7091710567474365,-1.14567,999,,,,"sa919893"
