Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Kervin Castro","NYY",0.0461,0.0518,0,4.65867,1,0,0,0,1,4.421,0.9877,0.5542,0.51763,0.150778,0.4619,,0.0424,0.8802,7.9218,4.1571,1.90561,1.357,0.199095,0.104479,0.0946166142821312,0.252177,1.4496,0.290022,0.722965,0.393492,,4.87909,-0.00554327,-0.0493168,999,,,,"21656"
"Jeremiah Burke","CHW",0.0415,0.0564,0,4.81842,1,0,0,0,1,4.413,1.0172,0.5714,0.53538,0.158,0.4393,,0.0437,0.8163,7.3467,3.9537,1.85818,1.422,0.184976,0.0995468,0.08542940020561218,0.25883,1.4565,0.290693,0.716506,0.384992,,5.03688,-0.00554362,-0.0474969,999,,,,"sa3010143"
"Cam Sanders",,0.0463,0.054,0.006,4.5945,0.9192,0.0172,0,0,1,4.479,0.9368,0.5491,0.5105,0.124444,0.5833,,0.0609,0.9506,8.5554,5.2497,1.62969,1.12,0.212235,0.13023,0.08200490474700928,0.244289,1.5201,0.294358,0.721462,0.422001,,4.81566,-0.00554691,-0.0476342,999,,,,"sa3008067"
"Evan Miller",,0.0464,0.0576,0.0165,4.75119,0.7864,0.0454,0,0,1,4.399,1.0404,0.5658,0.52791,0.144111,0.4036,,0.0466,0.7874,7.0866,3.6324,1.95094,1.297,0.178995,0.0917481,0.0872470960021019,0.263472,1.444,0.297051,0.706946,0.414003,,4.81572,-0.00554766,-0.0476342,999,,,,"sa915725"
"Ky Bush","CHW",1.7671,2.6141,1.1552,4.62929,25.24,3.24,0,0.5847,40.0901,176.108,41.0234,22.1615,20.621,5.80861,17.4596,,1.6214,30.6623,6.88351,3.91958,1.75619,1.304,0.174111,0.0991414,0.0749693363904953,0.261251,1.45879,0.292103,0.721367,0.419726,,4.94822,-0.00554776,0.0463013,999,,,,"29823"
"Nate Jones",,0.0453,0.0527,0,4.74345,1,0,0,0,1,4.394,1.0136,0.562,0.52705,0.153444,0.4124,,0.0442,0.8572,7.7148,3.7116,2.07856,1.381,0.195084,0.0938553,0.10122895985841751,0.257429,1.426,0.293894,0.713355,0.37399,,4.81666,-0.00554804,-0.0476246,999,,,,"4696"
"Michael Martinez",,0.0454,0.0526,0,4.70259,1,0,0,0,1,4.435,0.9877,0.5594,0.52251,0.138556,0.4912,,0.0465,0.8821,7.9389,4.4208,1.79581,1.247,0.198895,0.110755,0.08813980221748352,0.253432,1.4789,0.295186,0.715608,0.397996,,4.8166,-0.0055576,-0.0476342,999,,,,"sa3006415"
"Trey Cumbie",,0.0468,0.0541,0.0081,4.5882,0.8994,0.0214,0,0,1,4.413,0.9741,0.5449,0.5098,0.144,0.4722,,0.0471,0.8898,8.0082,4.2498,1.88437,1.296,0.201632,0.107002,0.09462951123714447,0.250173,1.4463,0.290255,0.724191,0.368015,,4.81678,-0.00555962,-0.0476342,999,,,,"sa3006954"
"Juan Sanchez","SFG",0.0463,0.0517,0,4.25898,1,0,0,0,1,4.419,0.9621,0.5123,0.47322,0.115111,0.4911,,0.0462,0.892,8.028,4.4199,1.81633,1.036,0.201856,0.111134,0.09072187542915344,0.247855,1.4532,0.294647,0.728226,0.435487,,4.49082,-0.00556057,-0.0505732,999,,,,"sa3005444"
"Zach Muckenhirn",,0.0459,0.0521,0,4.41414,1,0,0,0,1,4.378,1.0309,0.5293,0.49046,0.134556,0.3894,,0.0416,0.7411,6.6699,3.5046,1.90318,1.211,0.169278,0.0889447,0.08033349364995956,0.261186,1.4203,0.291841,0.72326,0.426491,,4.7265,-0.00556172,-0.0514084,999,,,,"20209"
"Zach Willeman",,0.0454,0.0526,0,4.67532,1,0,0,0,1,4.444,1.0179,0.5595,0.51948,0.128667,0.484,,0.0468,0.8067,7.2603,4.356,1.66674,1.158,0.181526,0.108911,0.07261476665735245,0.26012,1.5019,0.298618,0.712985,0.443985,,4.81815,-0.00557509,-0.0476342,999,,,,"sa3008443"
"Elison Joseph","ATL",0.0486,0.0494,0,4.56102,1,0,0,0,1,4.442,0.9505,0.5441,0.50678,0.129556,0.5386,,0.0474,0.9583,8.6247,4.8474,1.77924,1.166,0.215736,0.121252,0.09448445588350296,0.246499,1.4891,0.296569,0.722631,0.409566,,4.6921,-0.00557694,-0.0462465,999,,,,"sa3015306"
"Christian Chamberlain","KCR",0.0457,0.0523,0,4.67343,1,0,0,0,1,4.502,0.9483,0.5559,0.51927,0.125111,0.5967,,0.0545,0.9433,8.4897,5.3703,1.58086,1.126,0.209529,0.132541,0.07698799669742584,0.246261,1.545,0.295857,0.722053,0.380314,,4.85992,-0.00558051,-0.0439927,999,,,,"sa3014486"
"Matt Pidich",,0.0454,0.0526,0,4.72113,1,0,0,0,1,4.388,1.0031,0.5591,0.52457,0.152,0.4143,,0.0484,0.8559,7.7031,3.7287,2.06589,1.368,0.195055,0.0944166,0.10063810646533966,0.255547,1.4174,0.291732,0.712519,0.366995,,4.81878,-0.00558226,-0.0476342,999,,,,"sa915680"
"Nathan Witt",,0.0453,0.0527,0,4.71033,1,0,0,0,1,4.444,0.9997,0.5615,0.52337,0.134444,0.4942,,0.0472,0.8598,7.7382,4.4478,1.73978,1.21,0.193474,0.111206,0.08226823061704636,0.256163,1.4939,0.297507,0.714112,0.415999,,4.81886,-0.00558314,-0.0476342,999,,,,"sa3005340"
"Gianluca Dalatri","MIN",0.0449,0.053,0,4.82184,1,0,0,0,1,4.431,1.0056,0.5705,0.53576,0.146444,0.4522,,0.051,0.8906,8.0154,4.0698,1.96948,1.318,0.200993,0.102054,0.09893929213285446,0.256021,1.4578,0.297208,0.708266,0.368141,,4.79866,-0.00559517,-0.0491612,999,,,,"sa3015119"
"Luis Avilán",,0.0458,0.0521,0,4.5972,1,0,0,0,1,4.421,1.0247,0.5488,0.5108,0.136556,0.4385,,0.0478,0.7903,7.1127,3.9465,1.80228,1.229,0.17876,0.0991857,0.07957476377487183,0.260426,1.4632,0.295276,0.718855,0.411992,,4.82,-0.0055961,-0.0476342,999,,,,"2882"
"Chris Rodriguez",,0.0471,0.0588,0.0223,4.70637,0.7221,0.0591,0,0,1,4.449,1.0232,0.5638,0.52293,0.126444,0.4859,,0.05,0.7988,7.1892,4.3731,1.64396,1.138,0.179546,0.109216,0.070330411195755,0.261481,1.5091,0.300134,0.709643,0.453989,,4.82036,-0.00560013,-0.0476342,999,,,,"22310"
"Josan Méndez",,0.0452,0.0528,0,4.71051,1,0,0,0,1,4.392,1.079,0.5635,0.52339,0.138,0.3681,,0.0454,0.6899,6.2091,3.3129,1.87422,1.242,0.157081,0.0838115,0.0732695683836937,0.271208,1.4471,0.298673,0.704681,0.446004,,4.82118,-0.00560944,-0.0476342,999,,,,"sa3006122"
"Jared Tobey",,0.0458,0.0521,0,4.60935,1,0,0,0,1,4.427,0.9942,0.5485,0.51215,0.139111,0.4691,,0.0505,0.8562,7.7058,4.2219,1.8252,1.252,0.193404,0.105963,0.08744070678949356,0.25444,1.4633,0.293634,0.721141,0.387995,,4.82132,-0.00561108,-0.0476342,999,,,,"sa3007263"
"Hirokazu Sawamura",,0.0456,0.0524,0,4.63968,1,0,0,0,1,4.458,0.9896,0.5552,0.51552,0.126667,0.5338,,0.0421,0.8595,7.7355,4.8042,1.61015,1.14,0.192799,0.11974,0.07305965572595596,0.254914,1.5234,0.297981,0.719281,0.437994,,4.82185,-0.00561699,-0.0476342,999,,,,"27515"
"Aaron Hernandez",,0.0452,0.0527,0,4.71528,1,0,0,0,1,4.431,1.0241,0.5627,0.52392,0.135,0.454,,0.0513,0.8075,7.2675,4.086,1.77863,1.215,0.182239,0.10246,0.07977882027626038,0.260871,1.4781,0.298036,0.710108,0.426999,,4.82238,-0.00562303,-0.0476342,999,,,,"sa3008599"
"Julio Rodriguez","SFG",0.0456,0.0523,0,4.34529,1,0,0,0,1,4.45,1.0118,0.5268,0.48281,0.0995556,0.4814,,0.0635,0.7996,7.1964,4.3326,1.66099,0.896,0.179685,0.10818,0.07150561362504959,0.259097,1.4932,0.30348,0.713831,0.515889,,4.4962,-0.0056341,-0.0505826,999,,,,"sa3007992"
"Daniel Zamora",,0.046,0.052,0,4.57227,1,0,0,0,1,4.415,1.0092,0.5459,0.50803,0.135556,0.4424,,0.0584,0.8037,7.2333,3.9816,1.81668,1.22,0.182039,0.100204,0.08183464407920837,0.25783,1.4516,0.293667,0.717771,0.412,,4.8237,-0.005638,-0.0476342,999,,,,"17811"
"Cole Uvila","BAL",0.0469,0.0511,0,4.58811,1,0,0,0,1,4.394,0.9978,0.5467,0.50979,0.14,0.444,,0.0399,0.853,7.677,3.996,1.92117,1.26,0.194128,0.101047,0.09308146685361862,0.255185,1.4418,0.294059,0.718494,0.402809,,4.73218,-0.00563976,-0.0510339,999,,,,"sa3006804"
"José Geraldo","SDP",0.0464,0.0516,0,4.67145,1,0,0,0,1,4.396,0.9797,0.5546,0.51905,0.147889,0.464,,0.0466,0.8789,7.9101,4.176,1.89418,1.331,0.199932,0.10555,0.09438125789165497,0.252149,1.4437,0.290984,0.718955,0.385414,,4.86304,-0.00563983,-0.0502027,999,,,,"sa3006070"
"Connor Sadzeck",,0.0455,0.0524,0,4.6557,1,0,0,0,1,4.427,0.9991,0.5555,0.5173,0.135667,0.4637,,0.0577,0.8347,7.5123,4.1733,1.80009,1.221,0.188548,0.104744,0.0838039368391037,0.255812,1.4628,0.294162,0.712801,0.419006,,4.82495,-0.0056521,-0.0476342,999,,,,"13483"
"Blake Parker",,0.0452,0.0528,0,4.75074,1,0,0,0,1,4.384,1.0425,0.564,0.52786,0.151,0.3754,,0.0455,0.7835,7.0515,3.3786,2.08711,1.359,0.178718,0.0856296,0.09308850765228271,0.263052,1.4179,0.29436,0.70775,0.388004,,4.82518,-0.00565474,-0.0476342,999,,,,"5224"
"Stephen Jones",,0.0455,0.0524,0,4.66155,1,0,0,0,1,4.425,0.9988,0.5559,0.51795,0.136333,0.4647,,0.0552,0.8366,7.5294,4.1823,1.8003,1.227,0.189062,0.105017,0.08404518663883209,0.255768,1.4635,0.29414,0.713167,0.415018,,4.82531,-0.00565625,-0.0476342,999,,,,"sa3009935"
"Antonio Menendez","TBR",0.0454,0.0526,0,4.4064,1,0,0,0,1,4.413,0.9637,0.5292,0.4896,0.121333,0.4934,,0.0557,0.8606,7.7454,4.4406,1.74422,1.092,0.195015,0.111806,0.08320870250463486,0.249411,1.4571,0.292289,0.720848,0.446499,,4.66991,-0.00566961,-0.0524741,999,,,,"sa3018799"
"Ian Churchill","TOR",0.0471,0.0509,0,4.43556,1,0,0,0,1,4.45,0.9646,0.5314,0.49284,0.125333,0.5122,,0.0593,0.8738,7.8642,4.6098,1.70597,1.128,0.19636,0.115101,0.08125843107700348,0.248704,1.4768,0.291476,0.726486,0.419055,,4.76271,-0.00568272,-0.0503795,999,,,,"sa3020234"
"Michael Costanzo",,0.0459,0.0521,0,4.60944,1,0,0,0,1,4.398,1.0089,0.5479,0.51216,0.145333,0.427,,0.0438,0.82,7.38,3.843,1.92037,1.308,0.186448,0.0970896,0.08935880661010742,0.256901,1.4359,0.291562,0.720526,0.378012,,4.82821,-0.00568908,-0.0476342,999,,,,"sa3007620"
"Tyler Thornburg",,0.0451,0.0528,0,4.76379,1,0,0,0,1,4.407,1.0277,0.5654,0.52931,0.146222,0.414,,0.0488,0.8137,7.3233,3.726,1.96546,1.316,0.184638,0.0939415,0.09069662541151047,0.26056,1.4417,0.295374,0.708414,0.387002,,4.82837,-0.00569084,-0.0476342,999,,,,"10688"
"Alec Barger","COL",0.0419,0.0561,0,5.31801,1,0,0,0,1,4.492,1.1068,0.6306,0.59089,0.152778,0.4537,,0.0498,0.7684,6.9156,4.0833,1.69363,1.375,0.17106,0.101002,0.07005789130926132,0.277498,1.5605,0.311028,0.690548,0.436167,,5.12629,-0.00569706,-0.0352967,999,,,,"sa3010566"
"Jonathan Aro",,0.0467,0.0634,0.0319,4.9707,0.5754,0.0904,0,0,1,4.384,1.0909,0.5901,0.5523,0.164444,0.3371,,0.0477,0.7392,6.6528,3.0339,2.19282,1.48,0.168613,0.0768932,0.09171990305185318,0.27278,1.428,0.299286,0.699545,0.412472,,4.98026,-0.00570373,-0.0465893,999,,,,"14699"
"Brad Deppermann","CHC",0.046,0.0519,0,4.62915,1,0,0,0,1,4.384,0.9992,0.5509,0.51435,0.141444,0.4366,,0.0444,0.8458,7.6122,3.9294,1.93724,1.273,0.192929,0.0995894,0.09333941340446472,0.256008,1.4358,0.29418,0.71491,0.399046,,4.75666,-0.00571879,-0.0493428,999,,,,"sa3011801"
"Yaya Chentouf",,0.0445,0.0535,0,4.58631,1,0,0,0,1,4.39,1.0268,0.5469,0.50959,0.136,0.3858,,0.0517,0.7721,6.9489,3.4722,2.0013,1.224,0.175877,0.0878816,0.08799543976783752,0.259785,1.4126,0.292603,0.708313,0.402247,,4.70278,-0.0057277,-0.0502672,999,,,,"sa3006950"
"Nick Gallagher",,0.0456,0.0523,0,4.64769,1,0,0,0,1,4.429,0.9877,0.554,0.51641,0.136222,0.4693,,0.0636,0.8521,7.6689,4.2237,1.81568,1.226,0.192391,0.105961,0.08643034845590591,0.25351,1.457,0.292828,0.713107,0.411005,,4.83187,-0.00573047,-0.0476342,999,,,,"sa3005408"
"Ryan Shreve","STL",0.0458,0.0522,0,4.60152,1,0,0,0,1,4.382,1.0679,0.5515,0.51128,0.132222,0.3807,,0.037,0.6913,6.2217,3.4263,1.81587,1.19,0.157759,0.0868781,0.07088087499141693,0.269379,1.4486,0.297913,0.710018,0.447269,,4.75587,-0.00573193,-0.0485637,999,,,,"sa3010555"
"Reinaldo De Paula",,0.0453,0.0526,0,4.69719,1,0,0,0,1,4.425,1.0242,0.5608,0.52191,0.135556,0.4452,,0.0528,0.795,7.155,4.0068,1.78571,1.22,0.179661,0.10061,0.07905083894729614,0.26081,1.4694,0.296566,0.710053,0.427995,,4.8327,-0.0057399,-0.0476342,999,,,,"sa3002820"
"Robert Kwiatkowski","BOS",0.0454,0.0579,0.013,4.995,0.8128,0.0398,0,0,1,4.426,1.1001,0.5954,0.555,0.140222,0.3937,,0.0456,0.6913,6.2217,3.5433,1.75591,1.262,0.156191,0.0889516,0.06723903119564056,0.275943,1.4938,0.304223,0.692414,0.446455,,4.92467,-0.00574128,-0.0426222,999,,,,"sa3014929"
"Jack Dallas","PHI",0.0477,0.0569,0.0176,4.7862,0.7675,0.0495,0,0,1,4.392,1.0342,0.5708,0.5318,0.15,0.4159,,0.0464,0.7436,6.6924,3.7431,1.78793,1.35,0.169308,0.0946949,0.07461293786764145,0.263175,1.4501,0.291229,0.709056,0.426204,,5.01618,-0.00575176,-0.0460026,999,,,,"sa3020490"
"Zach Linginfelter",,0.0453,0.0527,0,4.69593,1,0,0,0,1,4.472,1.004,0.562,0.52177,0.124778,0.5198,,0.0561,0.841,7.569,4.6782,1.61793,1.123,0.188059,0.116234,0.07182468473911285,0.257694,1.5238,0.300043,0.712914,0.44701,,4.83429,-0.00575789,-0.0476342,999,,,,"sa3014910"
"Sean Doolittle",,0.046,0.052,0,4.64625,1,0,0,0,1,4.361,0.9621,0.5458,0.51625,0.166667,0.4086,,0.0419,0.9246,8.3214,3.6774,2.26285,1.5,0.212016,0.0936941,0.1183214783668518,0.24603,1.3707,0.282145,0.725272,0.278009,,4.83545,-0.00576079,-0.0476246,999,,,,"1581"
"Bryan Pope",,0.0452,0.0527,0,4.69782,1,0,0,0,1,4.407,1.0669,0.5626,0.52198,0.134222,0.3953,,0.0485,0.704,6.336,3.5577,1.78093,1.208,0.159746,0.0896982,0.07004765421152115,0.269202,1.4622,0.298459,0.705962,0.452002,,4.83477,-0.0057633,-0.0476342,999,,,,"sa3017532"
"Jeff Singer",,0.0467,0.0553,0.0114,4.63905,0.8582,0.0302,0,0,1,4.42,1.0137,0.5525,0.51545,0.140222,0.4415,,0.0531,0.8192,7.3728,3.9735,1.85549,1.262,0.185339,0.0998869,0.08545248210430145,0.258241,1.4552,0.294499,0.717061,0.397978,,4.83477,-0.0057633,-0.0476342,999,,,,"sa919323"
"Valentin Linarez","PIT",0.0438,0.0542,0,4.77252,1,0,0,0,1,4.478,1.0247,0.5704,0.53028,0.123556,0.5086,,0.0539,0.7991,7.1919,4.5774,1.57118,1.112,0.17845,0.113577,0.06487271189689636,0.261703,1.5333,0.3011,0.707847,0.440226,,4.862,-0.00576684,-0.0445351,999,,,,"sa3006557"
"Jefry Rodriguez",,0.046,0.0558,0.0103,4.74984,0.8648,0.0288,0,0,1,4.4,1.011,0.5639,0.52776,0.147556,0.4315,,0.0471,0.8418,7.5762,3.8835,1.95087,1.328,0.191318,0.0980682,0.09324999153614044,0.257816,1.4425,0.294485,0.710886,0.390002,,4.8369,-0.00578745,-0.0476342,999,,,,"17018"
"Jorge Guzmán",,0.0453,0.0526,0,4.69152,1,0,0,0,1,4.45,1.0065,0.5607,0.52128,0.130333,0.4917,,0.0556,0.8328,7.4952,4.4253,1.69372,1.173,0.187146,0.110494,0.0766516849398613,0.257898,1.4982,0.29806,0.71253,0.435995,,4.83711,-0.00578984,-0.0476342,999,,,,"17505"
"Daniel Tillo",,0.0496,0.0625,0.0427,4.61664,0.5003,0.1063,0,0,1,4.453,1.0634,0.5564,0.51296,0.118889,0.4586,,0.0503,0.7007,6.3063,4.1274,1.52791,1.07,0.157355,0.102987,0.05436784029006958,0.269618,1.522,0.302291,0.712328,0.487008,,4.83734,-0.00579236,-0.0476342,999,,,,"sa876284"
"Shelton Perkins",,0.0452,0.0527,0,4.74021,1,0,0,0,1,4.429,1,0.5633,0.52669,0.141889,0.4724,,0.045,0.8629,7.7661,4.2516,1.82663,1.277,0.19483,0.106661,0.08816888928413391,0.25565,1.4724,0.295207,0.713716,0.393989,,4.83744,-0.00579349,-0.0476342,999,,,,"sa1169965"
"Charlie Neuweiler",,0.0451,0.0528,0,4.72275,1,0,0,0,1,4.433,1.0438,0.5648,0.52475,0.132556,0.4445,,0.0475,0.7641,6.8769,4.0005,1.71901,1.193,0.172366,0.100271,0.07209564000368118,0.264857,1.4883,0.299324,0.7089,0.443999,,4.8375,-0.00579425,-0.0476342,999,,,,"sa3004345"
"Joel Peguero","SFG",0.0452,0.0528,0,4.45743,1,0,0,0,1,4.399,1.0427,0.5366,0.49527,0.117778,0.3968,,0.0494,0.7622,6.8598,3.5712,1.92087,1.06,0.173267,0.0902023,0.08306433260440826,0.263788,1.4395,0.301001,0.708373,0.471743,,4.51179,-0.00579727,-0.0505637,999,,,,"sa917689"
"Drew Sommers","TBR",0.0455,0.0525,0,4.34511,1,0,0,0,1,4.464,1.0127,0.5268,0.48279,0.102333,0.531,,0.0453,0.7722,6.9498,4.779,1.45424,0.921,0.172984,0.118952,0.05403224378824234,0.260488,1.5437,0.30213,0.726132,0.505941,,4.68131,-0.00580236,-0.0524741,999,,,,"sa3020885"
"Connor Holden","DET",0.0445,0.0534,0,4.55292,1,0,0,0,1,4.386,1.0528,0.5455,0.50588,0.130444,0.3659,,0.0503,0.7006,6.3054,3.2931,1.91473,1.174,0.159736,0.0834245,0.07631098479032516,0.265202,1.4187,0.29386,0.706428,0.434358,,4.70966,-0.00580647,-0.0502672,999,,,,"sa3020401"
"Trey Benton","CLE",0.046,0.052,0,4.61349,1,0,0,0,1,4.429,1.0068,0.5519,0.51261,0.130667,0.4738,,0.0397,0.8507,7.6563,4.2642,1.79548,1.176,0.192075,0.106977,0.08509822189807892,0.257132,1.4806,0.2986,0.715669,0.436619,,4.70425,-0.00580918,-0.0503367,999,,,,"sa3015034"
"Steven Jennings","TEX",0.0467,0.0555,0.0106,4.73301,0.8565,0.0305,0,0,1,4.36,1.0309,0.5615,0.52589,0.161222,0.3641,,0.04,0.7798,7.0182,3.2769,2.14172,1.451,0.178853,0.0835092,0.09534402191638947,0.260598,1.395,0.288462,0.712826,0.380564,,4.91507,-0.0058093,-0.0485015,999,,,,"sa3004812"
"Blake Rivera",,0.0454,0.0525,0,4.66848,1,0,0,0,1,4.45,0.9949,0.5579,0.51872,0.129889,0.5089,,0.0488,0.8443,7.5987,4.5801,1.65907,1.169,0.18973,0.11436,0.07537079602479935,0.255607,1.5038,0.296428,0.715531,0.431007,,4.83954,-0.00581726,-0.0476342,999,,,,"sa3008261"
"Eli Lingos",,0.0458,0.0522,0,4.6134,1,0,0,0,1,4.398,1.0382,0.5502,0.5126,0.141333,0.4075,,0.0414,0.7548,6.7932,3.6675,1.85227,1.272,0.171623,0.0926558,0.07896772772073746,0.262895,1.4457,0.293769,0.717644,0.404008,,4.84091,-0.00583286,-0.0476342,999,,,,"sa3006798"
"Yeizo Campos",,0.0453,0.0526,0,4.71501,1,0,0,0,1,4.401,1.0074,0.56,0.52389,0.146667,0.4368,,0.0421,0.8342,7.5078,3.9312,1.9098,1.32,0.189548,0.0992502,0.09029766917228699,0.256852,1.4442,0.292644,0.713717,0.387005,,4.84145,-0.00583889,-0.0476342,999,,,,"sa919234"
"Brent Teller",,0.0481,0.0622,0.0349,4.77018,0.5638,0.0928,0,0,1,4.39,1.0281,0.5671,0.53002,0.149556,0.4037,,0.0457,0.8084,7.2756,3.6333,2.00248,1.346,0.184146,0.091959,0.09218677878379822,0.260899,1.4318,0.294552,0.707366,0.4,,4.8421,-0.00584631,-0.0476342,999,,,,"sa3018794"
"Xavier Moore",,0.0456,0.0524,0,4.66992,1,0,0,0,1,4.444,0.9483,0.5545,0.51888,0.139778,0.5354,,0.0461,0.9426,8.4834,4.8186,1.76055,1.258,0.212106,0.120477,0.09162917733192444,0.245515,1.4837,0.290823,0.721422,0.376005,,4.84289,-0.00585525,-0.0476342,999,,,,"sa3004348"
"Hunter Gregory","TOR",0.0475,0.0551,0.0125,4.59792,0.8384,0.0344,0,0,1,4.387,0.994,0.5475,0.51088,0.144333,0.4156,,0.0514,0.8314,7.4826,3.7404,2.00048,1.299,0.189514,0.0947344,0.09478003531694412,0.253571,1.4096,0.288583,0.713935,0.393597,,4.78101,-0.00586952,-0.0503603,999,,,,"sa3017754"
"Brady Lail",,0.0451,0.0528,0,4.75677,1,0,0,0,1,4.374,1.0596,0.5655,0.52853,0.151556,0.3542,,0.0454,0.7449,6.7041,3.1878,2.10305,1.364,0.170302,0.0809785,0.0893232673406601,0.266606,1.4138,0.295016,0.705962,0.402006,,4.8457,-0.00588706,-0.0476342,999,,,,"14707"
"Mychal Givens",,0.0454,0.0526,0,4.71303,1,0,0,0,1,4.419,1.003,0.5599,0.52367,0.145556,0.4468,,0.0527,0.8557,7.7013,4.0212,1.91517,1.31,0.193641,0.101109,0.09253225475549698,0.2559,1.4498,0.293822,0.714193,0.390004,,4.8458,-0.0058882,-0.0476342,999,,,,"10430"
"Andrew McInvale",,0.0453,0.0527,0,4.72923,1,0,0,0,1,4.419,0.9981,0.5616,0.52547,0.144222,0.4583,,0.0488,0.8583,7.7247,4.1247,1.87279,1.298,0.194229,0.103711,0.09051821380853653,0.255145,1.4564,0.293492,0.713279,0.388,,4.84607,-0.00589121,-0.0476342,999,,,,"sa3011143"
"Beck Way","KCR",0.0449,0.0531,0,4.80915,1,0,0,0,1,4.5,1.0196,0.575,0.53435,0.118222,0.5247,,0.0724,0.8036,7.2324,4.7223,1.53154,1.064,0.178578,0.1166,0.06197778135538101,0.261242,1.5443,0.302366,0.703008,0.4482,,4.88747,-0.00589202,-0.0439927,999,,,,"sa3014462"
"Jimmy Robbins",,0.046,0.052,0,4.58388,1,0,0,0,1,4.421,0.9937,0.5459,0.50932,0.139333,0.4601,,0.0534,0.8358,7.5222,4.1409,1.81656,1.254,0.189052,0.104071,0.08498077839612961,0.254306,1.4538,0.291357,0.721281,0.391003,,4.84671,-0.00589851,-0.0476342,999,,,,"sa3011145"
"Daniel Mengden",,0.0472,0.0597,0.0247,4.74462,0.6858,0.0668,0,0,1,4.397,1.0565,0.5663,0.52718,0.144,0.3856,,0.0465,0.744,6.696,3.4704,1.92946,1.296,0.169206,0.0876962,0.08151013404130936,0.266463,1.4421,0.296565,0.706006,0.426996,,4.84678,-0.00589926,-0.0476342,999,,,,"16980"
"Zach Neal",,0.0471,0.0596,0.0238,4.75056,0.6949,0.0649,0,0,1,4.33,1.1036,0.5655,0.52784,0.160778,0.2616,,0.0473,0.6681,6.0129,2.3544,2.5539,1.447,0.154296,0.0604157,0.09387990459799767,0.274452,1.3652,0.29535,0.701423,0.413014,,4.84709,-0.00590279,-0.0476342,999,,,,"11294"
"Carson Teel",,0.0466,0.0625,0.0321,4.66407,0.6092,0.0832,0,0,1,4.352,1.0253,0.5534,0.51823,0.157556,0.3732,,0.0386,0.757,6.813,3.3588,2.0284,1.418,0.173943,0.0857537,0.08818934112787247,0.260215,1.3985,0.286797,0.71745,0.368633,,4.9361,-0.00590476,-0.0469474,999,,,,"sa3007597"
"Logan VanWey","HOU",0.4914,0.4882,0,4.21167,10,0,0,0.6403,10,43.497,9.2371,5.0508,4.67963,1.22222,4.7291,,0.5133,9.8716,8.88444,4.25619,2.08742,1.1,0.226949,0.108722,0.1182265356183052,0.241464,1.39662,0.29509,0.727486,0.43203,,4.35377,-0.00591028,0.00919584,999,,,,"sa3019956"
"Matt Jachec","CLE",0.0458,0.0522,0,4.64031,1,0,0,0,1,4.448,1.0233,0.5565,0.51559,0.124444,0.4844,,0.0423,0.8257,7.4313,4.3596,1.70458,1.12,0.185634,0.108903,0.0767311081290245,0.260959,1.5077,0.302527,0.713323,0.460767,,4.71296,-0.0059192,-0.0503463,999,,,,"sa3022906"
"Tyler Beck",,0.0458,0.0554,0.0087,4.75857,0.8846,0.0246,0,0,1,4.419,1.0097,0.5654,0.52873,0.144667,0.4494,,0.0474,0.8434,7.5906,4.0446,1.87672,1.302,0.190858,0.101697,0.08916043490171432,0.257432,1.4591,0.294817,0.711224,0.395014,,4.85075,-0.00593397,-0.0476246,999,,,,"sa3010563"
"Braden Scott",,0.0459,0.052,0,4.60116,1,0,0,0,1,4.429,0.9734,0.5467,0.51124,0.141444,0.4873,,0.0513,0.8856,7.9704,4.3857,1.81736,1.273,0.199955,0.110025,0.08992999792098999,0.250206,1.4607,0.290553,0.723858,0.373,,4.84986,-0.0059341,-0.0476342,999,,,,"sa3018143"
"Jacob Heatherly",,0.0467,0.0513,0,4.37049,1,0,0,0,1,4.577,0.9233,0.5301,0.48561,0.0924444,0.7458,,0.0472,0.9486,8.5374,6.7122,1.27192,0.832,0.207254,0.162945,0.044308483600616455,0.244001,1.6691,0.302905,0.739765,0.506993,,4.85006,-0.00593637,-0.0476342,999,,,,"sa3004736"
"Trenton Toplikar",,0.046,0.0566,0.0124,4.79106,0.8376,0.0346,0,0,1,4.402,1.0242,0.5683,0.53234,0.150333,0.4089,,0.0521,0.8268,7.4412,3.6801,2.02201,1.353,0.187824,0.0928896,0.0949341207742691,0.259883,1.4331,0.29484,0.707326,0.385984,,4.85021,-0.00593812,-0.0476342,999,,,,"sa3007803"
"Peyton Williams",,0.0451,0.0528,0,4.75065,1,0,0,0,1,4.427,1.009,0.5647,0.52785,0.142333,0.4569,,0.0501,0.8437,7.5933,4.1121,1.84657,1.281,0.190581,0.103208,0.08737294375896454,0.257398,1.4659,0.295391,0.711492,0.397984,,4.85041,-0.00594039,-0.0476342,999,,,,"sa3010813"
